Primary.Site,Case.ID,tissue
Skin,TCGA-EE-A2A0-06A,Skin
Skin,TCGA-EE-A2A1-06A,Skin
Skin,TCGA-EE-A2A2-06A,Skin
Skin,TCGA-EE-A2A5-06A,Skin
Skin,TCGA-EE-A2A6-06A,Skin
Skin,TCGA-EE-A2GB-06A,Skin
Skin,TCGA-EE-A2GC-06A,Skin
Skin,TCGA-EE-A2GD-06A,Skin
Skin,TCGA-EE-A2GE-06A,Skin
Skin,TCGA-EE-A2GH-06A,Skin
Skin,TCGA-EE-A2GI-06A,Skin
Skin,TCGA-EE-A2GJ-06A,Skin
Skin,TCGA-EE-A2GK-06A,Skin
Skin,TCGA-EE-A2GL-06A,Skin
Skin,TCGA-EE-A2GM-06B,Skin
Skin,TCGA-EE-A2GN-06A,Skin
Skin,TCGA-EE-A2GO-06A,Skin
Skin,TCGA-EE-A2GP-06A,Skin
Skin,TCGA-EE-A2GR-06A,Skin
Skin,TCGA-EE-A2GS-06A,Skin
Skin,TCGA-EE-A2GT-06A,Skin
Skin,TCGA-EE-A2GU-06A,Skin
Skin,TCGA-EE-A2M5-06A,Skin
Skin,TCGA-EE-A2M6-06A,Skin
Skin,TCGA-EE-A2M7-06A,Skin
Skin,TCGA-EE-A2M8-06A,Skin
Skin,TCGA-EE-A2MC-06A,Skin
Skin,TCGA-EE-A2MD-06A,Skin
Skin,TCGA-EE-A2ME-06A,Skin
Skin,TCGA-EE-A2MF-06A,Skin
Skin,TCGA-EE-A2MG-06A,Skin
Skin,TCGA-EE-A2MH-06A,Skin
Skin,TCGA-EE-A2MI-06A,Skin
Skin,TCGA-EE-A2MJ-06A,Skin
Skin,TCGA-EE-A2MK-06A,Skin
Skin,TCGA-EE-A2ML-06A,Skin
Skin,TCGA-EE-A2MM-06A,Skin
Skin,TCGA-EE-A2MN-06A,Skin
Skin,TCGA-EE-A2MP-06A,Skin
Skin,TCGA-EE-A2MQ-06A,Skin
Skin,TCGA-EE-A2MR-06A,Skin
Skin,TCGA-EE-A2MS-06A,Skin
Skin,TCGA-EE-A2MT-06A,Skin
Skin,TCGA-EE-A2MU-06A,Skin
Skin,TCGA-EE-A3AA-06A,Skin
Skin,TCGA-EE-A3AB-06A,Skin
Skin,TCGA-EE-A3AC-06A,Skin
Skin,TCGA-EE-A3AD-06A,Skin
Skin,TCGA-EE-A3AF-06A,Skin
Skin,TCGA-EE-A3AG-06A,Skin
Skin,TCGA-EE-A3AH-06A,Skin
Skin,TCGA-EE-A3J3-06A,Skin
Skin,TCGA-EE-A3J4-06A,Skin
Skin,TCGA-EE-A3J5-06A,Skin
Skin,TCGA-EE-A3J7-06A,Skin
Skin,TCGA-EE-A3J8-06A,Skin
Skin,TCGA-EE-A3JA-06A,Skin
Skin,TCGA-EE-A3JB-06A,Skin
Skin,TCGA-EE-A3JD-06A,Skin
Skin,TCGA-EE-A3JE-06A,Skin
Skin,TCGA-EE-A3JH-06A,Skin
Skin,TCGA-EE-A3JI-06A,Skin
Skin,TCGA-ER-A193-06A,Skin
Skin,TCGA-ER-A194-01A,Skin
Skin,TCGA-ER-A195-06A,Skin
Skin,TCGA-ER-A196-01A,Skin
Skin,TCGA-ER-A197-06A,Skin
Skin,TCGA-ER-A198-06A,Skin
Skin,TCGA-ER-A199-06A,Skin
Skin,TCGA-ER-A19A-06A,Skin
Skin,TCGA-ER-A19B-06A,Skin
Skin,TCGA-ER-A19C-06A,Skin
Skin,TCGA-ER-A19D-06A,Skin
Skin,TCGA-ER-A19E-06A,Skin
Skin,TCGA-ER-A19F-06A,Skin
Skin,TCGA-ER-A19G-06A,Skin
Skin,TCGA-ER-A19H-06A,Skin
Skin,TCGA-ER-A19J-06A,Skin
Skin,TCGA-ER-A19K-01A,Skin
Skin,TCGA-ER-A19L-06A,Skin
Skin,TCGA-ER-A19M-06A,Skin
Skin,TCGA-ER-A19N-06A,Skin
Skin,TCGA-ER-A19O-06A,Skin
Skin,TCGA-ER-A19P-06A,Skin
Skin,TCGA-ER-A19Q-06A,Skin
Skin,TCGA-ER-A19S-06A,Skin
Skin,TCGA-ER-A19T-01A,Skin
Skin,TCGA-ER-A19W-06A,Skin
Skin,TCGA-ER-A1A1-06A,Skin
Skin,TCGA-ER-A2NB-01A,Skin
Skin,TCGA-ER-A2NC-06A,Skin
Skin,TCGA-ER-A2ND-06A,Skin
Skin,TCGA-ER-A2NE-06A,Skin
Skin,TCGA-ER-A2NF-01A,Skin
Skin,TCGA-ER-A2NF-06A,Skin
Skin,TCGA-ER-A2NG-06A,Skin
Skin,TCGA-ER-A2NH-06A,Skin
Skin,TCGA-ER-A3ES-06A,Skin
Skin,TCGA-ER-A3ET-06A,Skin
Skin,TCGA-ER-A3EV-06A,Skin
Skin,TCGA-ER-A3PL-06A,Skin
Skin,TCGA-ER-A42H-01A,Skin
Skin,TCGA-ER-A42K-06A,Skin
Skin,TCGA-ER-A42L-06A,Skin
Skin,TCGA-FR-A2OS-01A,Skin
Skin,TCGA-FR-A3R1-01A,Skin
Skin,TCGA-FR-A3YN-06A,Skin
Skin,TCGA-FR-A3YO-06A,Skin
Skin,TCGA-FR-A69P-06A,Skin
Skin,TCGA-FR-A728-01A,Skin
Skin,TCGA-FR-A7U8-06A,Skin
Skin,TCGA-FR-A7U9-06A,Skin
Skin,TCGA-FR-A7UA-06A,Skin
Skin,TCGA-FR-A8YC-06A,Skin
Skin,TCGA-FR-A8YD-06A,Skin
Skin,TCGA-FR-A8YE-06A,Skin
Skin,TCGA-FS-A1YW-06A,Skin
Skin,TCGA-FS-A1YX-06A,Skin
Skin,TCGA-FS-A1YY-06A,Skin
Skin,TCGA-FS-A1Z0-06A,Skin
Skin,TCGA-FS-A1Z3-06A,Skin
Skin,TCGA-FS-A1Z4-06A,Skin
Skin,TCGA-FS-A1Z7-06A,Skin
Skin,TCGA-FS-A1ZA-06A,Skin
Skin,TCGA-FS-A1ZB-06A,Skin
Skin,TCGA-FS-A1ZC-06A,Skin
Skin,TCGA-FS-A1ZD-06A,Skin
Skin,TCGA-FS-A1ZE-06A,Skin
Skin,TCGA-FS-A1ZF-06A,Skin
Skin,TCGA-FS-A1ZG-06A,Skin
Skin,TCGA-FS-A1ZH-06A,Skin
Skin,TCGA-FS-A1ZJ-06A,Skin
Skin,TCGA-FS-A1ZK-06A,Skin
Skin,TCGA-FS-A1ZM-06A,Skin
Skin,TCGA-FS-A1ZN-01A,Skin
Skin,TCGA-FS-A1ZP-06A,Skin
Skin,TCGA-FS-A1ZQ-06A,Skin
Skin,TCGA-FS-A1ZR-06A,Skin
Skin,TCGA-FS-A1ZS-06A,Skin
Skin,TCGA-FS-A1ZT-06A,Skin
Skin,TCGA-FS-A1ZU-06A,Skin
Skin,TCGA-FS-A1ZW-06A,Skin
Skin,TCGA-FS-A1ZY-06A,Skin
Skin,TCGA-FS-A1ZZ-06A,Skin
Skin,TCGA-FS-A4F0-06A,Skin
Skin,TCGA-FS-A4F4-06A,Skin
Skin,TCGA-FS-A4F5-06A,Skin
Skin,TCGA-FS-A4F8-06A,Skin
Skin,TCGA-FS-A4FB-06A,Skin
Skin,TCGA-FS-A4FD-06A,Skin
Skin,TCGA-FW-A3I3-06A,Skin
Skin,TCGA-FW-A3R5-06A,Skin
Skin,TCGA-FW-A3TU-06A,Skin
Skin,TCGA-FW-A3TV-06A,Skin
Skin,TCGA-FW-A5DX-01A,Skin
Skin,TCGA-GF-A2C7-01A,Skin
Skin,TCGA-GF-A3OT-06A,Skin
Skin,TCGA-GF-A4EO-06A,Skin
Skin,TCGA-GF-A769-01A,Skin
Skin,TCGA-GN-A262-06A,Skin
Skin,TCGA-GN-A263-01A,Skin
Skin,TCGA-GN-A264-06A,Skin
Skin,TCGA-GN-A265-06A,Skin
Skin,TCGA-GN-A266-06A,Skin
Skin,TCGA-GN-A267-06A,Skin
Skin,TCGA-GN-A268-06A,Skin
Skin,TCGA-GN-A26A-06A,Skin
Skin,TCGA-GN-A26C-01A,Skin
Skin,TCGA-GN-A26D-06A,Skin
Skin,TCGA-GN-A4U3-06A,Skin
Skin,TCGA-GN-A4U4-06A,Skin
Skin,TCGA-GN-A4U5-01A,Skin
Skin,TCGA-GN-A4U7-06A,Skin
Skin,TCGA-GN-A4U8-06A,Skin
Skin,TCGA-GN-A4U8-11A,Skin
Skin,TCGA-GN-A4U9-06A,Skin
Skin,TCGA-GN-A8LK-06A,Skin
Skin,TCGA-GN-A8LL-06A,Skin
Skin,TCGA-GN-A8LN-01A,Skin
Skin,TCGA-GN-A9SD-06A,Skin
Skin,TCGA-HR-A2OG-06A,Skin
Skin,TCGA-HR-A2OH-06A,Skin
Skin,TCGA-HR-A5NC-01A,Skin
Skin,TCGA-IH-A3EA-01A,Skin
Skin,TCGA-LH-A9QB-06A,Skin
Skin,TCGA-OD-A75X-06A,Skin
Skin,TCGA-QB-A6FS-06A,Skin
Skin,TCGA-QB-AA9O-06A,Skin
Skin,TCGA-RP-A690-06A,Skin
Skin,TCGA-RP-A693-06A,Skin
Skin,TCGA-RP-A694-06A,Skin
Skin,TCGA-RP-A695-06A,Skin
Skin,TCGA-RP-A6K9-06A,Skin
Skin,TCGA-W3-A824-06A,Skin
Skin,TCGA-W3-A825-06A,Skin
Skin,TCGA-W3-A828-06A,Skin
Skin,TCGA-W3-AA1O-06A,Skin
Skin,TCGA-W3-AA1Q-06A,Skin
Skin,TCGA-W3-AA1R-06A,Skin
Skin,TCGA-W3-AA1V-06B,Skin
Skin,TCGA-W3-AA1W-06A,Skin
Skin,TCGA-W3-AA21-06A,Skin
Skin,TCGA-WE-A8JZ-06A,Skin
Skin,TCGA-WE-A8K1-06A,Skin
Skin,TCGA-WE-A8K5-06A,Skin
Skin,TCGA-WE-A8K6-06A,Skin
Skin,TCGA-WE-A8ZM-06A,Skin
Skin,TCGA-WE-A8ZN-06A,Skin
Skin,TCGA-WE-A8ZO-06A,Skin
Skin,TCGA-WE-A8ZQ-06A,Skin
Skin,TCGA-WE-A8ZR-06A,Skin
Skin,TCGA-WE-A8ZT-06A,Skin
Skin,TCGA-WE-A8ZY-06A,Skin
Skin,TCGA-WE-AA9Y-06A,Skin
Skin,TCGA-WE-AAA0-06A,Skin
Skin,TCGA-WE-AAA3-06A,Skin
Skin,TCGA-WE-AAA4-06A,Skin
Skin,TCGA-XV-A9VZ-01A,Skin
Skin,TCGA-XV-A9W2-01A,Skin
Skin,TCGA-XV-A9W5-01A,Skin
Skin,TCGA-XV-AAZV-01A,Skin
Skin,TCGA-XV-AAZW-01A,Skin
Skin,TCGA-XV-AAZY-01A,Skin
Skin,TCGA-YD-A89C-06A,Skin
Skin,TCGA-YD-A9TA-06A,Skin
Skin,TCGA-YD-A9TB-06A,Skin
Skin,TCGA-YG-AA3N-01A,Skin
Skin,TCGA-YG-AA3O-06A,Skin
Skin,TCGA-YG-AA3P-06A,Skin
Skin,TCGA-Z2-A8RT-06A,Skin
Skin,TCGA-Z2-AA3S-06A,Skin
Skin,TCGA-Z2-AA3V-06A,Skin
Stomach,TCGA-3M-AB46-01A,Stomach
Stomach,TCGA-3M-AB47-01A,Stomach
Stomach,TCGA-B7-5818-01A,Stomach
Stomach,TCGA-B7-A5TI-01A,Stomach
Stomach,TCGA-B7-A5TJ-01A,Stomach
Stomach,TCGA-B7-A5TN-01A,Stomach
Stomach,TCGA-BR-4187-01A,Stomach
Stomach,TCGA-BR-4191-01A,Stomach
Stomach,TCGA-BR-4201-01A,Stomach
Stomach,TCGA-BR-4253-01A,Stomach
Stomach,TCGA-BR-4256-01A,Stomach
Stomach,TCGA-BR-4257-01A,Stomach
Stomach,TCGA-BR-4267-01A,Stomach
Stomach,TCGA-BR-4279-01A,Stomach
Stomach,TCGA-BR-4280-01A,Stomach
Stomach,TCGA-BR-4294-01A,Stomach
Stomach,TCGA-BR-4357-01A,Stomach
Stomach,TCGA-BR-4361-01A,Stomach
Stomach,TCGA-BR-4363-01A,Stomach
Stomach,TCGA-BR-4366-01A,Stomach
Stomach,TCGA-BR-4367-01A,Stomach
Stomach,TCGA-BR-4368-01A,Stomach
Stomach,TCGA-BR-4369-01A,Stomach
Stomach,TCGA-BR-4370-01A,Stomach
Stomach,TCGA-BR-4371-01A,Stomach
Stomach,TCGA-BR-6452-01A,Stomach
Stomach,TCGA-BR-6453-01A,Stomach
Stomach,TCGA-BR-6453-11A,Stomach
Stomach,TCGA-BR-6454-01A,Stomach
Stomach,TCGA-BR-6454-11A,Stomach
Stomach,TCGA-BR-6455-01A,Stomach
Stomach,TCGA-BR-6456-01A,Stomach
Stomach,TCGA-BR-6457-01A,Stomach
Stomach,TCGA-BR-6457-11A,Stomach
Stomach,TCGA-BR-6458-01A,Stomach
Stomach,TCGA-BR-6563-01A,Stomach
Stomach,TCGA-BR-6564-01A,Stomach
Stomach,TCGA-BR-6565-01A,Stomach
Stomach,TCGA-BR-6566-01A,Stomach
Stomach,TCGA-BR-6705-01A,Stomach
Stomach,TCGA-BR-6707-01A,Stomach
Stomach,TCGA-BR-6709-01A,Stomach
Stomach,TCGA-BR-6710-01A,Stomach
Stomach,TCGA-BR-6801-01A,Stomach
Stomach,TCGA-BR-6802-01A,Stomach
Stomach,TCGA-BR-6802-11A,Stomach
Stomach,TCGA-BR-6803-01A,Stomach
Stomach,TCGA-BR-6852-01A,Stomach
Stomach,TCGA-BR-7196-01A,Stomach
Stomach,TCGA-BR-7197-01A,Stomach
Stomach,TCGA-BR-7703-11A,Stomach
Stomach,TCGA-BR-7704-01A,Stomach
Stomach,TCGA-BR-7704-11A,Stomach
Stomach,TCGA-BR-7707-01A,Stomach
Stomach,TCGA-BR-7715-01A,Stomach
Stomach,TCGA-BR-7715-11A,Stomach
Stomach,TCGA-BR-7716-01A,Stomach
Stomach,TCGA-BR-7716-11A,Stomach
Stomach,TCGA-BR-7717-01A,Stomach
Stomach,TCGA-BR-7717-11A,Stomach
Stomach,TCGA-BR-7722-01A,Stomach
Stomach,TCGA-BR-7723-01A,Stomach
Stomach,TCGA-BR-7851-01A,Stomach
Stomach,TCGA-BR-7851-11A,Stomach
Stomach,TCGA-BR-7901-01A,Stomach
Stomach,TCGA-BR-7957-01A,Stomach
Stomach,TCGA-BR-7958-01A,Stomach
Stomach,TCGA-BR-7959-01A,Stomach
Stomach,TCGA-BR-8058-01A,Stomach
Stomach,TCGA-BR-8059-01A,Stomach
Stomach,TCGA-BR-8060-01A,Stomach
Stomach,TCGA-BR-8060-11A,Stomach
Stomach,TCGA-BR-8077-01A,Stomach
Stomach,TCGA-BR-8080-01A,Stomach
Stomach,TCGA-BR-8081-01A,Stomach
Stomach,TCGA-BR-8284-01A,Stomach
Stomach,TCGA-BR-8286-01A,Stomach
Stomach,TCGA-BR-8289-01A,Stomach
Stomach,TCGA-BR-8291-01A,Stomach
Stomach,TCGA-BR-8295-01A,Stomach
Stomach,TCGA-BR-8296-01A,Stomach
Stomach,TCGA-BR-8297-01A,Stomach
Stomach,TCGA-BR-8361-01A,Stomach
Stomach,TCGA-BR-8364-01A,Stomach
Stomach,TCGA-BR-8365-01A,Stomach
Stomach,TCGA-BR-8366-01A,Stomach
Stomach,TCGA-BR-8367-01A,Stomach
Stomach,TCGA-BR-8368-01A,Stomach
Stomach,TCGA-BR-8369-01A,Stomach
Stomach,TCGA-BR-8371-01A,Stomach
Stomach,TCGA-BR-8372-01A,Stomach
Stomach,TCGA-BR-8373-01A,Stomach
Stomach,TCGA-BR-8380-01A,Stomach
Stomach,TCGA-BR-8381-01A,Stomach
Stomach,TCGA-BR-8382-01A,Stomach
Stomach,TCGA-BR-8384-01A,Stomach
Stomach,TCGA-BR-8483-01A,Stomach
Stomach,TCGA-BR-8484-01A,Stomach
Stomach,TCGA-BR-8485-01A,Stomach
Stomach,TCGA-BR-8486-01A,Stomach
Stomach,TCGA-BR-8487-01A,Stomach
Stomach,TCGA-BR-8588-01A,Stomach
Stomach,TCGA-BR-8589-01A,Stomach
Stomach,TCGA-BR-8590-01A,Stomach
Stomach,TCGA-BR-8591-01A,Stomach
Stomach,TCGA-BR-8592-01A,Stomach
Stomach,TCGA-BR-8676-01A,Stomach
Stomach,TCGA-BR-8677-01A,Stomach
Stomach,TCGA-BR-8678-01A,Stomach
Stomach,TCGA-BR-8679-01A,Stomach
Stomach,TCGA-BR-8680-01A,Stomach
Stomach,TCGA-BR-8682-01A,Stomach
Stomach,TCGA-BR-8683-01A,Stomach
Stomach,TCGA-BR-8686-01A,Stomach
Stomach,TCGA-BR-8687-01A,Stomach
Stomach,TCGA-BR-8690-01A,Stomach
Stomach,TCGA-BR-A44T-01A,Stomach
Stomach,TCGA-BR-A4CR-01A,Stomach
Stomach,TCGA-BR-A4CS-01A,Stomach
Stomach,TCGA-BR-A4IV-01A,Stomach
Stomach,TCGA-BR-A4J4-01A,Stomach
Stomach,TCGA-BR-A4J5-01A,Stomach
Stomach,TCGA-BR-A4J6-01A,Stomach
Stomach,TCGA-BR-A4J7-01A,Stomach
Stomach,TCGA-BR-A4J8-01A,Stomach
Stomach,TCGA-BR-A4J9-01A,Stomach
Stomach,TCGA-BR-A4PF-01A,Stomach
Stomach,TCGA-BR-A4QL-01A,Stomach
Stomach,TCGA-CD-5798-01A,Stomach
Stomach,TCGA-CD-5799-01A,Stomach
Stomach,TCGA-CD-5800-01A,Stomach
Stomach,TCGA-CD-5801-01A,Stomach
Stomach,TCGA-CD-5803-01A,Stomach
Stomach,TCGA-CD-5804-01A,Stomach
Stomach,TCGA-CD-5813-01A,Stomach
Stomach,TCGA-CD-8524-01A,Stomach
Stomach,TCGA-CD-8525-01A,Stomach
Stomach,TCGA-CD-8526-01A,Stomach
Stomach,TCGA-CD-8527-01A,Stomach
Stomach,TCGA-CD-8528-01A,Stomach
Stomach,TCGA-CD-8529-01A,Stomach
Stomach,TCGA-CD-8530-01A,Stomach
Stomach,TCGA-CD-8531-01A,Stomach
Stomach,TCGA-CD-8532-01A,Stomach
Stomach,TCGA-CD-8533-01A,Stomach
Stomach,TCGA-CD-8534-01A,Stomach
Stomach,TCGA-CD-8535-01A,Stomach
Stomach,TCGA-CD-A486-01A,Stomach
Stomach,TCGA-CD-A487-01A,Stomach
Stomach,TCGA-CD-A489-01A,Stomach
Stomach,TCGA-CD-A48C-01A,Stomach
Stomach,TCGA-CD-A4MG-01A,Stomach
Stomach,TCGA-CD-A4MH-01A,Stomach
Stomach,TCGA-CG-4301-01A,Stomach
Stomach,TCGA-CG-4304-01A,Stomach
Stomach,TCGA-CG-4305-01A,Stomach
Stomach,TCGA-CG-4306-01A,Stomach
Stomach,TCGA-CG-4436-01A,Stomach
Stomach,TCGA-CG-4437-01A,Stomach
Stomach,TCGA-CG-4438-01A,Stomach
Stomach,TCGA-CG-4440-01A,Stomach
Stomach,TCGA-CG-4441-01A,Stomach
Stomach,TCGA-CG-4442-01A,Stomach
Stomach,TCGA-CG-4443-01A,Stomach
Stomach,TCGA-CG-4444-01A,Stomach
Stomach,TCGA-CG-4460-01A,Stomach
Stomach,TCGA-CG-4462-01A,Stomach
Stomach,TCGA-CG-4465-01A,Stomach
Stomach,TCGA-CG-4466-01A,Stomach
Stomach,TCGA-CG-4469-01A,Stomach
Stomach,TCGA-CG-4475-01A,Stomach
Stomach,TCGA-CG-4476-01A,Stomach
Stomach,TCGA-CG-4477-01A,Stomach
Stomach,TCGA-CG-5716-01A,Stomach
Stomach,TCGA-CG-5717-01A,Stomach
Stomach,TCGA-CG-5718-01A,Stomach
Stomach,TCGA-CG-5719-01A,Stomach
Stomach,TCGA-CG-5720-01A,Stomach
Stomach,TCGA-CG-5720-11A,Stomach
Stomach,TCGA-CG-5721-01A,Stomach
Stomach,TCGA-CG-5721-11A,Stomach
Stomach,TCGA-CG-5722-01A,Stomach
Stomach,TCGA-CG-5722-11A,Stomach
Stomach,TCGA-CG-5723-01A,Stomach
Stomach,TCGA-CG-5724-01A,Stomach
Stomach,TCGA-CG-5725-01A,Stomach
Stomach,TCGA-CG-5726-01A,Stomach
Stomach,TCGA-CG-5728-11A,Stomach
Stomach,TCGA-CG-5730-11A,Stomach
Stomach,TCGA-CG-5732-01A,Stomach
Stomach,TCGA-CG-5733-11A,Stomach
Stomach,TCGA-CG-5734-01A,Stomach
Stomach,TCGA-CG-5734-11A,Stomach
Stomach,TCGA-D7-5577-01A,Stomach
Stomach,TCGA-D7-5578-01A,Stomach
Stomach,TCGA-D7-6519-01A,Stomach
Stomach,TCGA-D7-6520-01A,Stomach
Stomach,TCGA-D7-6521-01A,Stomach
Stomach,TCGA-D7-6522-01A,Stomach
Stomach,TCGA-D7-6524-01A,Stomach
Stomach,TCGA-D7-6525-01A,Stomach
Stomach,TCGA-D7-6526-01A,Stomach
Stomach,TCGA-D7-6527-01A,Stomach
Stomach,TCGA-D7-6528-01A,Stomach
Stomach,TCGA-D7-6815-01A,Stomach
Stomach,TCGA-D7-6818-01A,Stomach
Stomach,TCGA-D7-6822-01A,Stomach
Stomach,TCGA-D7-8570-01A,Stomach
Stomach,TCGA-D7-8572-01A,Stomach
Stomach,TCGA-D7-8573-01A,Stomach
Stomach,TCGA-D7-8574-01A,Stomach
Stomach,TCGA-D7-8575-01A,Stomach
Stomach,TCGA-D7-8576-01A,Stomach
Stomach,TCGA-D7-8578-01A,Stomach
Stomach,TCGA-D7-8579-01A,Stomach
Stomach,TCGA-D7-A4YU-01A,Stomach
Stomach,TCGA-D7-A4YX-01A,Stomach
Stomach,TCGA-D7-A4Z0-01A,Stomach
Stomach,TCGA-D7-A6EV-01A,Stomach
Stomach,TCGA-D7-A6EX-01A,Stomach
Stomach,TCGA-D7-A6EY-01A,Stomach
Stomach,TCGA-D7-A6EZ-01A,Stomach
Stomach,TCGA-D7-A6F0-01A,Stomach
Stomach,TCGA-D7-A6F2-01A,Stomach
Stomach,TCGA-D7-A747-01A,Stomach
Stomach,TCGA-D7-A748-01A,Stomach
Stomach,TCGA-D7-A74A-01A,Stomach
Stomach,TCGA-EQ-8122-01A,Stomach
Stomach,TCGA-F1-6177-01A,Stomach
Stomach,TCGA-F1-6874-01A,Stomach
Stomach,TCGA-F1-6875-01A,Stomach
Stomach,TCGA-F1-A448-01A,Stomach
Stomach,TCGA-F1-A72C-01A,Stomach
Stomach,TCGA-FP-7735-01A,Stomach
Stomach,TCGA-FP-7735-11A,Stomach
Stomach,TCGA-FP-7829-01A,Stomach
Stomach,TCGA-FP-7829-11A,Stomach
Stomach,TCGA-FP-7916-01A,Stomach
Stomach,TCGA-FP-7998-01A,Stomach
Stomach,TCGA-FP-8099-01A,Stomach
Stomach,TCGA-FP-8209-01A,Stomach
Stomach,TCGA-FP-8210-01A,Stomach
Stomach,TCGA-FP-8211-01A,Stomach
Stomach,TCGA-FP-8631-01A,Stomach
Stomach,TCGA-FP-A8CX-01A,Stomach
Stomach,TCGA-FP-A9TM-01A,Stomach
Stomach,TCGA-HF-7131-01A,Stomach
Stomach,TCGA-HF-7132-01A,Stomach
Stomach,TCGA-HF-7133-01A,Stomach
Stomach,TCGA-HF-7134-01A,Stomach
Stomach,TCGA-HF-A5NB-01A,Stomach
Stomach,TCGA-HJ-7597-01A,Stomach
Stomach,TCGA-HU-8238-01A,Stomach
Stomach,TCGA-HU-8238-11A,Stomach
Stomach,TCGA-HU-8244-01A,Stomach
Stomach,TCGA-HU-8602-01A,Stomach
Stomach,TCGA-HU-8604-01A,Stomach
Stomach,TCGA-HU-8608-01A,Stomach
Stomach,TCGA-HU-8610-01A,Stomach
Stomach,TCGA-HU-A4G2-01A,Stomach
Stomach,TCGA-HU-A4G3-01A,Stomach
Stomach,TCGA-HU-A4G8-01A,Stomach
Stomach,TCGA-HU-A4G9-01A,Stomach
Stomach,TCGA-HU-A4GC-01A,Stomach
Stomach,TCGA-HU-A4GC-11A,Stomach
Stomach,TCGA-HU-A4GF-01A,Stomach
Stomach,TCGA-HU-A4GH-01A,Stomach
Stomach,TCGA-HU-A4GJ-01A,Stomach
Stomach,TCGA-HU-A4GN-11A,Stomach
Stomach,TCGA-HU-A4GP-01A,Stomach
Stomach,TCGA-HU-A4GP-11A,Stomach
Stomach,TCGA-HU-A4GT-01A,Stomach
Stomach,TCGA-HU-A4GU-01A,Stomach
Stomach,TCGA-HU-A4GX-01A,Stomach
Stomach,TCGA-HU-A4GY-01A,Stomach
Stomach,TCGA-HU-A4H0-01A,Stomach
Stomach,TCGA-HU-A4H2-01A,Stomach
Stomach,TCGA-HU-A4H3-01A,Stomach
Stomach,TCGA-HU-A4H4-01A,Stomach
Stomach,TCGA-HU-A4H5-01A,Stomach
Stomach,TCGA-HU-A4H6-01A,Stomach
Stomach,TCGA-HU-A4H8-01A,Stomach
Stomach,TCGA-HU-A4HB-01A,Stomach
Stomach,TCGA-HU-A4HB-11A,Stomach
Stomach,TCGA-HU-A4HD-01A,Stomach
Stomach,TCGA-IN-7806-01A,Stomach
Stomach,TCGA-IN-7806-11A,Stomach
Stomach,TCGA-IN-7808-01A,Stomach
Stomach,TCGA-IN-8462-01A,Stomach
Stomach,TCGA-IN-8663-01A,Stomach
Stomach,TCGA-IN-8663-11A,Stomach
Stomach,TCGA-IN-A6RI-01A,Stomach
Stomach,TCGA-IN-A6RJ-01A,Stomach
Stomach,TCGA-IN-A6RL-01A,Stomach
Stomach,TCGA-IN-A6RN-01A,Stomach
Stomach,TCGA-IN-A6RO-01A,Stomach
Stomach,TCGA-IN-A6RR-01A,Stomach
Stomach,TCGA-IN-A6RS-01A,Stomach
Stomach,TCGA-IN-A7NR-01A,Stomach
Stomach,TCGA-IN-A7NT-01A,Stomach
Stomach,TCGA-IN-A7NU-01A,Stomach
Stomach,TCGA-IN-AB1V-01A,Stomach
Stomach,TCGA-IN-AB1V-11A,Stomach
Stomach,TCGA-IN-AB1X-01A,Stomach
Stomach,TCGA-IN-AB1X-11A,Stomach
Stomach,TCGA-IP-7968-01A,Stomach
Stomach,TCGA-IP-7968-11A,Stomach
Stomach,TCGA-KB-A6F7-01A,Stomach
Stomach,TCGA-KB-A93J-01A,Stomach
Stomach,TCGA-MX-A5UG-01A,Stomach
Stomach,TCGA-MX-A5UJ-01A,Stomach
Stomach,TCGA-MX-A663-01A,Stomach
Stomach,TCGA-MX-A666-01A,Stomach
Stomach,TCGA-R5-A7O7-01A,Stomach
Stomach,TCGA-R5-A7ZE-01B,Stomach
Stomach,TCGA-R5-A7ZF-01A,Stomach
Stomach,TCGA-R5-A7ZI-01A,Stomach
Stomach,TCGA-R5-A7ZR-01A,Stomach
Stomach,TCGA-R5-A805-01A,Stomach
Stomach,TCGA-RD-A7BS-01A,Stomach
Stomach,TCGA-RD-A7BW-01A,Stomach
Stomach,TCGA-RD-A7C1-01A,Stomach
Stomach,TCGA-RD-A8MV-01A,Stomach
Stomach,TCGA-RD-A8MW-01A,Stomach
Stomach,TCGA-RD-A8N0-01A,Stomach
Stomach,TCGA-RD-A8N1-01A,Stomach
Stomach,TCGA-RD-A8N2-01A,Stomach
Stomach,TCGA-RD-A8N4-01A,Stomach
Stomach,TCGA-RD-A8N5-01A,Stomach
Stomach,TCGA-RD-A8N6-01A,Stomach
Stomach,TCGA-RD-A8N9-01A,Stomach
Stomach,TCGA-RD-A8NB-01A,Stomach
Stomach,TCGA-SW-A7EA-01A,Stomach
Stomach,TCGA-SW-A7EB-01A,Stomach
Stomach,TCGA-VQ-A8DT-01A,Stomach
Stomach,TCGA-VQ-A8DU-01A,Stomach
Stomach,TCGA-VQ-A8DV-01A,Stomach
Stomach,TCGA-VQ-A8DZ-01A,Stomach
Stomach,TCGA-VQ-A8E0-01A,Stomach
Stomach,TCGA-VQ-A8E2-01A,Stomach
Stomach,TCGA-VQ-A8E3-01A,Stomach
Stomach,TCGA-VQ-A8E7-01B,Stomach
