,50,100,200,400,600,800,1000,1500,2000,2500,3000,4000,5000,6000,8000,10000,12000,14000,16000
1000-house keeping gene,0.00220222,0.00220222,0.002827272,0.002827272,0.002827272,0.011329697,0.384673063,0.212293836,0.037635314,0.088973012,0.088973012,0.16197241,0.307489457,0.121224503,0.140465048,0.16197241,0.063922135,0.241321593,0.055013832
1500-house keeping gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.001492716,0.307489457,0.344704222,0.021133928,0.04515457,0.04515457,0.185876732,0.241321593,0.075661572,0.140465048,0.121224503,0.088852908,0.185876732,0.024744672
2000-house keeping gene,0.000182672,0.000182672,0.000182672,0.000329839,0.000768539,0.003610514,0.121224503,0.623176224,0.025748081,0.053902557,0.053902557,0.226301432,0.427355314,0.16197241,0.185876732,0.140465048,0.063922135,0.449521326,0.012763008
2500-house keeping gene,0.000182672,0.000182672,0.000182672,0.000329839,0.000768539,0.017257456,0.364165735,0.140465048,0.017257456,0.037635314,0.04515457,0.140465048,0.226301432,0.088973012,0.053902557,0.064022101,0.053812366,0.185876732,0.016010991
3000-house keeping gene,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000329839,0.011329697,0.520522883,0.307489457,0.733729996,0.472675594,0.705351372,0.79133678,0.909721889,0.909721889,0.909721889,0.18571128,0.623176224,0.252790848
50-low CV gene,0.000246128,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
100-low CV gene,0.001007976,0.000768539,0.000439639,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
200-low CV gene,0.001706249,0.00058284,0.000246128,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
400-low CV gene,0.520522883,1,0.969849977,0.241321593,0.005795359,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
600-low CV gene,0.002827272,0.002827272,0.002827272,0.003610514,0.27303634,0.241321593,0.003610514,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.00058284,0.0002797
800-low CV gene,0.002827272,0.002827272,0.002827272,0.002827272,0.002827272,0.021133928,0.969849977,0.021133928,0.001314945,0.00220222,0.002827272,0.021133928,0.025748081,0.009108496,0.005795359,0.002827272,0.005776979,0.037635314,0.000702861
1000-low CV gene,0.001706249,0.001314945,0.001314945,0.00220222,0.002827272,0.037635314,0.79133678,0.04515457,0.001706249,0.002487539,0.003185649,0.025748081,0.041173768,0.017257456,0.017257456,0.007284557,0.007262596,0.088973012,0.001259016
