gene_id,housekeeping_genes,high_corr,low_CV_rank,high_CV_rank,high_feature,tRNA_related,rRNA_ribosome,high_feature_2
ENSG00000198959.10,0,0,0,0,0,1,0,0
ENSG00000198960.9,0,0,0,0,1,0,0,0
ENSG00000198961.8,0,0,1,0,0,1,1,0
ENSG00000198963.9,0,0,0,1,0,0,0,0
ENSG00000198964.12,1,0,0,0,1,0,1,0
ENSG00000203326.8,0,0,0,0,1,0,0,0
ENSG00000203485.11,1,0,1,0,0,0,0,0
ENSG00000203499.9,0,1,0,0,0,0,0,0
ENSG00000203663.3,0,0,0,1,0,0,0,0
ENSG00000203666.11,0,1,0,0,0,0,0,0
ENSG00000203667.8,1,1,0,0,0,0,0,0
ENSG00000203668.1,0,1,0,0,0,0,0,1
ENSG00000203697.10,0,0,0,1,0,0,0,0
ENSG00000203740.3,0,0,0,1,0,0,0,1
ENSG00000203772.7,0,1,0,0,1,0,0,0
ENSG00000203778.6,0,1,0,0,0,0,0,0
ENSG00000203782.5,0,0,0,1,0,0,0,1
ENSG00000203783.4,0,0,0,1,0,0,0,0
ENSG00000203785.7,0,1,0,1,0,0,0,1
ENSG00000203786.6,0,0,0,1,0,0,0,1
ENSG00000203791.12,0,0,0,0,1,0,0,0
ENSG00000203797.8,0,1,0,0,0,0,0,1
ENSG00000203811.1,0,0,0,1,0,0,1,1
ENSG00000203837.4,0,0,0,1,0,0,0,1
ENSG00000203857.8,0,0,0,1,0,0,0,1
ENSG00000203859.8,0,0,0,1,0,0,0,0
ENSG00000203877.6,0,0,0,1,0,0,0,1
ENSG00000203879.10,0,0,1,0,0,0,0,0
ENSG00000203880.10,0,0,0,0,1,0,0,0
ENSG00000203896.8,0,1,0,0,0,0,0,0
ENSG00000203907.8,0,0,0,1,0,0,0,0
ENSG00000203908.3,0,0,0,1,0,0,0,1
ENSG00000203909.3,0,0,0,1,0,0,0,0
ENSG00000203910.7,0,0,0,0,0,0,0,1
ENSG00000203942.4,0,1,0,1,0,0,0,1
ENSG00000203952.8,0,1,0,0,0,0,0,1
ENSG00000203963.10,0,0,0,1,0,0,0,1
ENSG00000203972.8,0,0,0,1,0,0,0,1
ENSG00000203985.9,0,0,0,1,0,0,0,1
ENSG00000204001.8,0,0,0,1,0,0,0,0
ENSG00000204019.4,0,0,0,1,0,0,0,1
ENSG00000204020.5,0,1,0,1,0,0,0,0
ENSG00000204021.3,0,0,0,1,0,0,0,1
ENSG00000204022.8,0,0,0,0,0,0,0,1
ENSG00000204025.5,0,0,0,1,0,0,0,1
ENSG00000204033.8,0,0,0,1,0,0,0,1
ENSG00000204065.2,0,1,0,1,0,0,0,1
ENSG00000204070.8,1,0,1,0,0,0,0,0
ENSG00000204086.4,0,0,0,0,0,0,0,1
ENSG00000204099.10,0,1,0,1,0,0,0,0
ENSG00000204120.13,0,0,1,0,0,0,0,0
ENSG00000204128.5,0,0,0,1,0,0,0,0
ENSG00000204130.11,0,0,0,0,1,0,0,0
ENSG00000204138.11,1,0,1,0,0,0,0,0
ENSG00000204140.9,0,0,0,1,0,0,0,1
ENSG00000204174.5,0,0,0,1,0,0,0,1
ENSG00000204178.8,0,0,1,0,1,0,0,0
ENSG00000204179.9,0,0,0,0,0,0,0,1
ENSG00000204209.9,1,0,1,0,1,0,0,0
ENSG00000204217.11,0,0,1,0,1,0,0,0
ENSG00000204220.8,1,1,0,0,0,0,0,1
ENSG00000204227.4,1,1,0,0,1,0,0,0
ENSG00000204228.3,0,0,0,0,0,0,1,0
ENSG00000204231.9,1,0,1,0,0,0,0,0
ENSG00000204237.4,0,1,0,0,0,0,0,0
ENSG00000204256.11,1,0,1,0,1,1,0,0
ENSG00000204257.13,0,0,0,0,0,0,1,0
ENSG00000204262.10,0,1,0,0,0,0,0,1
ENSG00000204267.12,0,0,0,0,1,0,0,0
ENSG00000204278.11,0,0,0,1,0,0,0,0
ENSG00000204287.12,0,0,1,0,0,0,0,1
ENSG00000204290.9,0,0,0,0,0,0,0,1
ENSG00000204291.9,0,1,0,0,0,0,0,0
ENSG00000204296.10,0,0,0,1,0,0,0,1
ENSG00000204304.10,1,0,1,0,1,0,0,0
ENSG00000204308.7,0,1,0,0,0,0,0,0
ENSG00000204310.9,1,0,1,0,0,0,1,0
ENSG00000204311.10,0,1,0,0,0,0,0,0
ENSG00000204314.9,0,1,0,0,0,0,0,0
ENSG00000204315.3,1,0,0,0,0,0,0,0
ENSG00000204316.11,1,0,0,0,0,0,1,0
ENSG00000204335.3,0,0,0,1,0,0,0,1
ENSG00000204347.3,0,1,0,1,0,0,0,1
ENSG00000204348.8,0,1,0,0,1,0,0,0
ENSG00000204351.10,0,0,1,0,0,0,0,0
ENSG00000204356.10,1,0,1,0,1,0,0,0
ENSG00000204361.8,0,0,0,1,0,0,0,1
ENSG00000204370.7,1,0,1,0,1,1,0,0
ENSG00000204371.10,0,0,1,0,1,0,1,0
ENSG00000204379.9,0,0,0,1,0,0,0,1
ENSG00000204382.10,0,0,0,1,0,0,0,1
ENSG00000204386.9,1,0,0,0,0,0,0,0
ENSG00000204388.6,0,0,0,0,0,0,1,1
ENSG00000204389.9,0,0,0,0,0,0,1,1
ENSG00000204390.9,0,0,0,0,1,0,0,0
ENSG00000204392.9,1,0,0,0,0,0,0,0
ENSG00000204394.11,0,0,1,0,1,1,0,0
ENSG00000204406.10,0,0,0,0,1,0,0,0
ENSG00000204410.13,0,0,0,0,0,1,0,0
ENSG00000204421.2,0,0,0,1,0,0,0,0
ENSG00000204424.9,0,0,0,1,0,0,0,1
ENSG00000204427.10,1,0,0,0,0,0,0,0
ENSG00000204428.11,0,1,0,0,0,0,0,0
ENSG00000204435.12,1,1,1,0,1,1,0,0
ENSG00000204438.9,1,0,0,0,0,0,0,0
ENSG00000204439.3,1,0,0,0,0,0,0,0
ENSG00000204442.3,0,1,0,0,0,0,0,0
ENSG00000204444.9,0,1,0,0,0,0,0,0
ENSG00000204463.11,1,0,1,0,0,0,0,0
ENSG00000204469.11,1,0,1,0,1,0,1,0
ENSG00000204482.9,0,0,0,0,1,0,0,0
ENSG00000204498.9,1,1,0,0,0,0,0,0
ENSG00000204501.5,0,0,0,1,0,0,0,1
ENSG00000204511.2,0,0,0,1,0,0,0,1
ENSG00000204514.8,1,0,0,0,0,0,0,0
ENSG00000204516.8,0,1,0,0,0,1,0,0
ENSG00000204519.9,0,1,0,0,0,0,0,0
ENSG00000204524.6,1,1,0,0,1,0,0,0
ENSG00000204525.13,0,0,1,0,0,0,0,1
ENSG00000204536.12,0,0,0,0,1,0,0,0
ENSG00000204538.3,0,0,0,1,0,0,0,0
ENSG00000204539.3,0,0,0,1,0,0,0,1
ENSG00000204542.2,0,0,0,1,0,0,0,0
ENSG00000204544.5,0,0,0,1,0,0,0,1
ENSG00000204560.8,1,0,1,0,1,0,0,0
ENSG00000204564.10,1,1,0,0,0,0,0,0
ENSG00000204568.10,1,0,1,0,0,0,1,0
ENSG00000204569.8,1,1,1,0,0,0,1,0
ENSG00000204572.7,0,1,0,0,0,0,0,0
ENSG00000204574.11,1,1,1,0,0,0,0,0
ENSG00000204576.10,0,1,0,0,1,1,0,0
ENSG00000204580.10,0,0,0,0,1,0,0,0
ENSG00000204583.8,0,1,0,1,0,0,0,0
ENSG00000204590.11,0,0,1,0,0,0,0,0
ENSG00000204592.8,0,0,1,0,0,0,1,1
ENSG00000204599.13,1,0,0,0,0,0,0,0
ENSG00000204604.8,0,0,0,0,1,0,0,0
ENSG00000204610.11,0,0,0,1,0,0,0,1
ENSG00000204611.5,0,0,0,0,1,0,0,0
ENSG00000204612.1,0,0,0,1,0,0,0,1
ENSG00000204613.9,0,0,0,1,0,0,0,1
ENSG00000204614.7,0,0,0,1,0,0,0,1
ENSG00000204616.9,0,0,0,1,0,0,0,0
ENSG00000204619.6,1,0,1,0,0,1,0,0
ENSG00000204624.7,0,1,0,1,0,0,0,0
ENSG00000204628.10,0,0,1,0,0,0,1,1
ENSG00000204634.11,0,0,0,0,1,0,0,0
ENSG00000204644.8,0,0,0,1,0,0,0,1
ENSG00000204653.8,0,1,0,1,0,0,0,0
ENSG00000204655.10,0,0,0,1,0,0,0,0
ENSG00000204657.3,0,0,0,1,0,1,0,1
ENSG00000204673.9,1,0,1,0,0,0,0,0
ENSG00000204687.4,0,0,0,1,0,0,0,1
ENSG00000204710.2,0,0,0,1,0,0,0,1
ENSG00000204711.7,0,0,0,1,0,0,0,1
ENSG00000204713.9,1,0,1,0,0,0,0,0
ENSG00000204740.8,0,0,0,1,0,0,0,0
ENSG00000204767.3,0,0,0,1,0,0,0,0
ENSG00000204815.7,0,1,0,0,0,0,0,0
ENSG00000204822.6,1,0,0,0,0,0,1,0
ENSG00000204842.13,1,0,1,0,0,0,0,0
ENSG00000204843.11,0,0,1,0,0,0,0,0
ENSG00000204851.6,0,1,0,0,0,0,0,1
ENSG00000204852.14,0,1,0,0,0,0,0,0
ENSG00000204856.10,0,0,0,0,1,1,0,0
ENSG00000204859.10,0,1,0,0,1,0,0,0
ENSG00000204866.7,0,1,0,1,0,0,0,1
ENSG00000204882.3,0,0,0,0,0,0,0,1
ENSG00000204889.9,0,0,0,1,0,0,0,1
ENSG00000204897.6,0,0,0,1,0,0,0,1
ENSG00000204923.3,0,0,0,0,1,0,0,0
ENSG00000204930.8,0,0,0,0,0,0,0,1
ENSG00000204936.8,0,0,0,1,0,0,0,0
ENSG00000204941.12,0,0,0,1,0,0,0,0
ENSG00000204954.8,0,0,0,0,1,0,0,0
ENSG00000204961.6,0,0,0,1,0,0,0,1
ENSG00000204962.5,0,0,0,1,0,0,0,0
ENSG00000204963.5,0,0,0,0,0,0,0,1
ENSG00000204965.7,0,0,0,0,0,0,0,1
ENSG00000204967.9,0,0,0,0,0,0,0,1
ENSG00000204969.6,0,0,0,1,0,0,0,0
ENSG00000204970.8,0,0,0,1,0,0,0,0
ENSG00000204977.8,0,0,0,0,1,0,0,0
ENSG00000204978.2,0,0,0,1,0,0,0,0
ENSG00000204983.11,0,0,0,1,0,0,0,1
ENSG00000205002.3,0,0,0,1,0,0,0,0
ENSG00000205038.10,0,0,0,1,0,0,0,1
ENSG00000205076.4,0,0,0,1,0,0,0,1
ENSG00000205078.5,0,1,0,0,0,0,0,0
ENSG00000205090.7,0,1,0,0,0,0,0,0
ENSG00000205116.3,0,0,0,1,0,0,0,1
ENSG00000205126.2,0,0,0,1,0,0,0,0
ENSG00000205143.2,0,0,0,0,0,0,0,1
ENSG00000205155.6,1,1,0,0,0,0,0,0
ENSG00000205189.10,1,1,0,0,0,0,0,0
ENSG00000205208.4,0,0,0,0,1,0,0,0
ENSG00000205220.10,0,0,0,0,1,0,0,0
ENSG00000205221.11,0,0,0,1,0,0,0,1
ENSG00000205250.7,1,0,1,0,1,0,0,0
ENSG00000205268.9,0,0,0,0,1,0,0,0
ENSG00000205269.5,0,1,0,0,0,0,0,0
ENSG00000205277.8,0,0,0,1,0,0,0,0
ENSG00000205279.7,0,0,0,1,0,0,0,1
ENSG00000205302.5,1,0,1,0,0,1,0,0
ENSG00000205323.7,1,0,0,0,0,0,0,0
ENSG00000205339.8,1,1,1,0,0,0,0,0
ENSG00000205352.9,0,0,1,0,0,0,0,0
ENSG00000205358.3,0,0,0,1,0,0,0,0
ENSG00000205359.8,0,0,0,1,0,0,0,1
ENSG00000205413.6,0,1,0,0,1,0,1,0
ENSG00000205420.9,0,1,0,1,0,0,0,0
ENSG00000205423.10,0,0,0,0,1,0,0,0
ENSG00000205426.9,0,0,0,1,0,0,0,0
ENSG00000205456.10,0,0,0,1,0,0,0,1
ENSG00000205517.11,0,1,0,0,0,0,0,0
ENSG00000205531.11,1,0,1,0,1,0,0,0
ENSG00000205542.9,0,0,1,0,0,0,0,1
ENSG00000205544.3,0,1,0,0,1,0,0,0
ENSG00000205571.11,0,0,0,0,0,1,0,1
ENSG00000205581.9,0,0,1,0,0,1,0,0
ENSG00000205593.10,0,1,0,0,1,0,0,0
ENSG00000205609.11,0,0,0,0,0,0,1,1
ENSG00000205629.10,0,0,0,0,1,0,0,0
ENSG00000205643.9,0,1,0,0,1,0,0,0
ENSG00000205649.6,0,0,0,1,0,0,0,1
ENSG00000205659.9,0,0,0,0,1,0,0,0
ENSG00000205667.2,0,0,0,1,0,0,0,1
ENSG00000205669.2,0,0,0,1,0,0,0,1
ENSG00000205678.6,0,0,0,1,0,0,0,1
ENSG00000205707.9,0,1,0,0,0,0,0,0
ENSG00000205726.12,0,0,0,0,1,0,0,0
ENSG00000205730.6,1,1,0,0,0,0,0,0
ENSG00000205758.10,0,1,0,0,0,0,0,0
ENSG00000205765.7,0,0,1,0,1,0,0,0
ENSG00000205777.16,0,0,0,1,0,0,0,1
ENSG00000205809.8,0,0,0,1,0,0,0,1
ENSG00000205810.7,0,0,0,1,0,0,0,1
ENSG00000205835.7,0,0,0,1,0,0,0,0
ENSG00000205846.3,0,0,0,1,0,0,0,1
ENSG00000205856.3,0,0,0,1,0,0,0,1
ENSG00000205903.5,0,0,0,0,1,0,0,0
ENSG00000205922.4,0,0,0,1,0,0,0,1
ENSG00000205927.4,0,0,0,1,0,0,0,0
ENSG00000205929.8,0,1,0,1,0,0,0,1
ENSG00000205937.10,0,0,1,0,0,0,0,0
ENSG00000205981.5,1,1,0,0,0,0,0,0
ENSG00000206013.2,0,0,0,1,0,0,0,0
ENSG00000206043.6,0,0,0,1,0,0,0,1
ENSG00000206053.11,0,1,1,0,0,0,0,0
ENSG00000206069.5,0,0,0,1,0,0,0,0
ENSG00000206072.11,0,0,0,1,0,0,0,1
ENSG00000206073.9,0,0,0,1,0,0,0,1
ENSG00000206075.12,0,1,0,1,0,0,0,1
ENSG00000206105.2,0,0,0,1,0,0,0,1
ENSG00000206127.9,0,0,0,1,0,0,0,0
ENSG00000206172.7,0,0,0,1,0,0,0,1
ENSG00000206199.8,0,0,0,1,0,0,0,1
ENSG00000206262.7,0,0,0,1,0,0,0,1
ENSG00000206418.3,0,0,0,0,1,0,0,0
ENSG00000206503.10,0,0,1,0,0,0,0,1
ENSG00000206527.8,0,0,0,0,0,1,0,0
ENSG00000206531.9,0,0,0,1,0,0,0,0
ENSG00000206535.6,0,0,0,0,1,0,0,0
ENSG00000206557.5,0,0,0,1,0,0,0,1
ENSG00000206559.6,0,1,0,0,0,0,0,0
ENSG00000206560.9,1,0,0,0,0,1,0,0
ENSG00000206561.11,0,1,0,0,0,0,0,0
ENSG00000206562.10,0,0,0,0,1,1,0,0
ENSG00000206579.8,0,1,0,1,0,0,0,0
ENSG00000211448.10,0,0,0,0,0,1,0,0
ENSG00000211450.8,0,0,1,0,1,0,0,0
ENSG00000211452.9,0,0,0,1,0,0,0,1
ENSG00000211455.6,0,1,0,0,0,0,0,0
ENSG00000211456.9,0,0,1,0,0,1,0,0
ENSG00000211460.10,1,0,1,0,1,0,1,0
ENSG00000211584.12,1,0,0,0,0,0,0,0
ENSG00000212123.3,0,1,0,0,0,0,0,1
ENSG00000212724.3,0,0,0,1,0,0,0,1
ENSG00000212864.3,0,1,0,0,0,0,0,0
ENSG00000212901.3,0,0,0,1,0,0,0,1
ENSG00000213015.7,1,1,0,0,0,0,0,0
ENSG00000213022.5,0,0,0,1,0,0,0,1
ENSG00000213024.9,1,0,1,0,1,1,0,0
ENSG00000213030.5,0,0,0,1,0,0,0,0
ENSG00000213064.8,0,0,1,0,0,0,0,0
ENSG00000213066.10,0,0,0,0,1,0,1,0
ENSG00000213079.8,1,0,1,0,1,0,0,0
ENSG00000213171.2,0,1,0,0,0,0,0,1
ENSG00000213186.6,0,1,0,0,0,0,0,0
ENSG00000213199.6,0,1,0,0,0,0,0,0
ENSG00000213213.12,0,1,0,0,0,0,0,0
ENSG00000213218.8,0,0,0,1,0,0,0,1
ENSG00000213221.4,1,0,0,0,0,0,0,1
ENSG00000213231.11,0,0,0,1,0,0,0,1
ENSG00000213246.5,1,0,1,0,0,0,0,1
ENSG00000213281.4,0,1,0,0,1,0,1,0
ENSG00000213337.7,1,0,0,0,0,0,0,0
ENSG00000213339.7,1,1,0,0,1,1,0,0
ENSG00000213341.9,1,0,0,0,1,1,1,0
ENSG00000213397.9,1,0,0,0,0,0,0,0
ENSG00000213398.6,0,1,0,0,0,0,0,0
ENSG00000213401.7,0,0,0,1,0,0,0,1
ENSG00000213424.7,0,1,0,1,0,0,0,0
ENSG00000213445.7,0,0,0,0,1,1,1,0
ENSG00000213463.4,1,0,0,0,0,0,0,0
ENSG00000213465.6,0,0,0,0,1,0,1,0
ENSG00000213512.1,0,0,0,1,0,0,0,1
ENSG00000213516.8,1,0,0,0,0,0,0,0
ENSG00000213523.8,1,1,0,0,0,0,0,0
ENSG00000213551.4,1,1,0,0,1,0,1,0
ENSG00000213563.5,1,0,0,0,0,0,0,0
ENSG00000213585.9,0,0,1,0,0,1,0,0
ENSG00000213593.8,1,0,1,0,0,0,0,0
ENSG00000213614.8,1,0,1,0,0,0,0,0
ENSG00000213619.8,1,1,1,0,0,0,0,0
ENSG00000213625.7,1,0,1,0,0,0,0,0
ENSG00000213638.5,0,0,0,0,0,1,0,0
ENSG00000213639.8,0,0,1,0,0,0,0,0
ENSG00000213654.8,0,0,0,0,0,1,0,0
ENSG00000213672.6,1,0,0,0,0,0,0,0
ENSG00000213676.9,0,0,1,0,1,0,0,0
ENSG00000213699.7,0,0,1,0,0,0,0,0
ENSG00000213719.7,0,1,1,0,0,0,0,1
ENSG00000213722.7,0,1,0,0,0,0,0,0
ENSG00000213741.7,0,0,1,0,0,0,1,1
ENSG00000213759.7,0,0,0,1,0,0,0,0
ENSG00000213760.9,0,1,0,1,0,0,0,0
ENSG00000213762.9,1,0,0,0,1,0,0,0
ENSG00000213780.9,1,0,0,0,0,1,1,0
ENSG00000213782.6,1,0,0,0,0,0,1,0
ENSG00000213799.9,0,1,0,0,1,0,0,0
ENSG00000213853.8,0,1,0,0,0,0,0,0
ENSG00000213892.9,0,0,0,1,0,0,0,1
ENSG00000213906.8,0,1,0,0,0,0,0,0
ENSG00000213928.7,0,0,0,0,0,0,1,0
ENSG00000213930.10,1,0,0,0,0,0,0,0
ENSG00000213931.4,0,0,0,1,0,0,0,1
ENSG00000213973.7,0,0,0,1,0,0,0,0
ENSG00000213977.6,0,0,0,0,1,0,0,0
ENSG00000213995.10,0,1,0,0,0,0,0,0
ENSG00000213999.14,0,0,0,0,0,0,1,0
ENSG00000214022.10,1,0,1,0,0,0,0,0
ENSG00000214029.4,0,0,0,0,1,0,0,0
ENSG00000214046.7,0,1,1,0,0,0,0,0
ENSG00000214063.9,0,0,0,0,1,0,0,0
ENSG00000214078.10,1,0,1,0,0,0,1,0
ENSG00000214087.7,0,1,0,0,0,0,0,0
ENSG00000214107.6,0,0,0,1,0,0,0,1
ENSG00000214113.9,1,0,0,0,1,0,0,0
ENSG00000214114.7,0,0,0,0,1,0,0,0
ENSG00000214128.9,0,0,0,1,0,0,0,0
ENSG00000214194.7,0,0,0,0,1,0,0,0
ENSG00000214237.8,0,0,0,1,0,0,0,1
ENSG00000214253.7,1,1,1,0,0,0,0,0
ENSG00000214309.4,1,1,0,0,0,0,0,1
ENSG00000214336.4,0,0,0,1,0,0,0,1
ENSG00000214367.6,1,0,0,0,1,0,0,0
ENSG00000214402.6,0,0,0,1,0,0,0,1
ENSG00000214413.6,0,1,0,0,1,1,0,0
ENSG00000214415.3,0,0,0,1,0,0,0,1
ENSG00000214456.7,0,1,0,0,0,0,0,0
ENSG00000214491.7,0,0,0,1,0,0,0,0
ENSG00000214510.8,0,0,0,1,0,0,0,0
ENSG00000214517.7,0,0,1,0,0,0,0,0
ENSG00000214652.5,0,0,0,0,0,0,0,1
ENSG00000214654.6,0,1,0,0,0,0,0,1
ENSG00000214655.9,1,0,1,0,0,0,0,0
ENSG00000214688.4,0,0,0,1,0,0,0,1
ENSG00000214700.5,0,0,0,0,0,0,0,1
ENSG00000214706.9,0,0,0,0,1,0,0,0
ENSG00000214711.8,0,0,0,1,0,0,0,0
ENSG00000214753.2,1,1,1,0,0,0,0,0
ENSG00000214814.5,0,0,0,1,0,0,0,1
ENSG00000214842.5,0,0,0,1,0,0,0,1
ENSG00000214860.4,0,0,0,1,0,0,0,0
ENSG00000214897.3,0,0,0,1,0,0,0,1
ENSG00000214941.6,1,1,0,0,0,0,0,0
ENSG00000214978.7,0,0,0,1,0,0,0,1
ENSG00000215021.7,1,0,1,0,0,0,0,0
ENSG00000215041.8,0,0,0,0,1,0,0,0
ENSG00000215114.6,0,0,0,0,1,0,0,0
ENSG00000215148.6,0,0,0,1,0,0,0,1
ENSG00000215174.2,0,0,0,0,0,0,0,1
ENSG00000215182.8,0,0,0,1,0,0,0,0
ENSG00000215193.11,1,0,1,0,1,0,0,0
ENSG00000215217.5,0,1,0,0,0,0,0,0
ENSG00000215251.3,1,0,0,0,1,0,0,0
ENSG00000215252.10,0,1,0,0,0,0,0,0
ENSG00000215262.6,0,0,0,1,0,0,0,1
ENSG00000215301.8,1,0,1,0,0,0,1,0
ENSG00000215305.8,1,0,1,0,1,0,0,0
ENSG00000215375.5,0,1,0,0,0,0,1,0
ENSG00000215397.3,0,0,0,1,0,0,0,0
ENSG00000215421.8,0,0,0,0,0,0,1,0
ENSG00000215440.10,0,0,0,0,1,0,0,0
ENSG00000215474.5,0,0,0,1,0,0,0,1
ENSG00000215475.4,0,0,0,1,0,0,0,0
ENSG00000215612.6,0,0,0,1,0,0,0,1
ENSG00000215644.8,0,0,0,1,0,0,0,1
ENSG00000215704.8,0,0,0,1,0,0,0,1
ENSG00000215712.9,1,0,0,0,1,0,0,0
ENSG00000215717.5,1,0,1,0,1,0,0,0
ENSG00000215845.9,0,0,0,0,0,0,1,0
ENSG00000215853.3,0,0,0,1,0,0,0,1
ENSG00000216588.7,0,0,0,1,0,0,0,1
ENSG00000216921.6,0,0,0,1,0,0,0,1
ENSG00000217128.10,0,0,0,0,0,0,1,0
ENSG00000217236.1,0,0,0,1,0,0,0,1
ENSG00000217930.6,0,0,0,0,1,0,0,0
ENSG00000218739.8,0,0,1,0,0,0,0,0
ENSG00000218819.4,0,0,0,1,0,0,0,1
ENSG00000218891.4,1,1,0,0,1,0,0,0
ENSG00000219073.6,0,0,0,1,0,0,0,0
ENSG00000219545.8,0,0,0,0,1,0,0,0
ENSG00000219626.7,0,1,0,0,0,0,0,0
ENSG00000220201.6,0,1,0,0,0,0,0,0
ENSG00000220205.7,0,1,0,0,0,0,1,1
ENSG00000221821.3,1,1,0,0,0,0,0,0
ENSG00000221823.9,0,0,1,0,0,0,0,0
ENSG00000221829.8,0,0,0,0,0,1,0,0
ENSG00000221838.8,0,0,0,0,1,0,0,0
ENSG00000221867.7,0,0,0,1,0,0,0,1
ENSG00000221882.2,0,0,0,1,0,0,0,1
ENSG00000221909.2,1,0,0,0,0,0,0,0
ENSG00000221914.7,1,1,1,0,0,0,0,0
ENSG00000221916.3,0,1,0,0,0,0,0,1
ENSG00000221926.10,0,1,0,0,0,0,0,0
ENSG00000221944.4,0,1,0,0,1,0,0,0
ENSG00000221946.6,0,0,0,1,0,0,0,0
ENSG00000221968.7,0,0,0,0,1,0,0,0
ENSG00000221978.10,1,0,0,0,0,0,0,1
ENSG00000221983.6,1,0,1,0,0,0,1,1
ENSG00000221986.5,0,0,0,1,0,0,0,1
ENSG00000221988.11,0,0,0,0,1,0,0,0
ENSG00000222011.7,0,0,0,0,1,0,0,0
ENSG00000222036.6,0,0,0,1,0,0,0,1
ENSG00000222038.3,0,0,0,1,0,0,0,0
ENSG00000223496.2,0,0,0,0,1,0,1,0
ENSG00000223501.7,1,0,1,0,0,0,0,0
ENSG00000223510.5,0,0,0,0,0,0,0,1
ENSG00000223547.8,0,1,0,0,0,0,0,0
ENSG00000223609.6,0,0,0,1,0,0,0,1
ENSG00000223802.6,0,1,0,1,0,0,0,0
ENSG00000224109.1,0,0,0,1,0,0,0,1
ENSG00000224470.6,1,0,0,0,1,0,0,0
ENSG00000224659.2,0,0,0,1,0,0,0,1
ENSG00000224877.3,0,1,0,0,0,0,0,0
ENSG00000224940.7,0,0,0,1,0,0,0,0
ENSG00000224960.3,0,0,0,1,0,0,0,1
ENSG00000225110.1,0,0,0,1,0,0,0,0
ENSG00000225190.7,1,0,0,0,0,0,0,0
ENSG00000225663.6,0,1,0,0,1,0,0,0
ENSG00000225805.4,0,0,0,0,0,0,0,1
ENSG00000225830.9,0,0,0,0,1,0,1,0
ENSG00000225921.5,1,0,1,0,1,0,0,0
ENSG00000225950.6,0,0,0,1,0,0,0,1
ENSG00000226174.5,0,1,0,0,0,0,0,1
ENSG00000226321.5,0,0,0,1,0,0,0,0
ENSG00000226372.2,0,0,0,1,0,0,0,1
ENSG00000226479.3,1,1,0,0,0,0,0,0
ENSG00000226650.5,0,0,0,0,0,0,0,1
ENSG00000226690.5,0,0,0,1,0,0,0,0
ENSG00000227057.6,1,0,1,0,0,0,1,0
ENSG00000227059.5,0,0,0,1,0,0,0,1
ENSG00000227234.1,0,0,0,1,0,0,0,1
ENSG00000227345.7,0,0,0,0,1,1,0,0
ENSG00000227471.7,0,0,0,1,0,0,0,1
ENSG00000227500.8,0,0,1,0,1,0,0,0
ENSG00000227507.2,0,0,0,0,0,1,1,1
ENSG00000227877.5,0,0,0,1,0,0,0,0
ENSG00000228278.3,0,0,0,1,0,0,0,0
ENSG00000228300.12,0,0,0,0,1,0,0,0
ENSG00000228474.4,0,0,1,0,0,0,0,1
ENSG00000228570.6,0,0,0,1,0,0,0,1
ENSG00000228716.5,0,0,0,0,1,0,0,0
ENSG00000228836.7,0,0,0,1,0,0,0,1
ENSG00000229117.7,0,0,1,0,0,0,1,1
ENSG00000229183.7,0,0,0,1,0,0,0,1
ENSG00000229314.5,0,0,0,1,0,0,0,1
ENSG00000229453.2,0,0,0,1,0,0,0,1
ENSG00000229544.8,0,0,0,1,0,0,0,1
ENSG00000229637.3,0,0,0,1,0,0,0,1
ENSG00000229809.7,1,1,0,0,1,0,0,0
ENSG00000229833.8,1,1,0,0,0,0,0,0
ENSG00000229859.7,0,0,0,1,0,0,0,0
ENSG00000230062.5,0,0,0,1,0,0,0,0
ENSG00000230124.5,1,0,1,0,1,0,0,0
ENSG00000230453.8,0,0,0,1,0,0,0,1
ENSG00000230657.5,0,0,0,1,0,0,0,1
ENSG00000230667.5,0,0,0,0,0,0,0,1
ENSG00000230707.1,0,1,0,1,0,0,0,0
ENSG00000230778.1,0,0,0,1,0,0,0,1
ENSG00000230873.7,0,0,0,1,0,0,0,1
ENSG00000230989.5,1,0,1,0,0,0,0,1
ENSG00000231389.6,0,0,0,0,0,0,1,1
ENSG00000231500.5,0,0,1,0,0,0,1,1
ENSG00000231738.9,0,0,0,1,0,0,0,1
ENSG00000231824.3,0,0,0,1,0,0,0,1
ENSG00000231852.5,0,1,0,1,0,0,0,1
ENSG00000231924.8,0,0,0,1,0,0,0,1
ENSG00000231925.10,1,0,1,0,0,1,0,1
ENSG00000232112.3,0,1,0,0,0,0,0,0
ENSG00000232119.6,1,0,0,0,0,0,1,0
ENSG00000232125.2,0,0,0,1,0,0,0,1
ENSG00000232258.5,0,0,0,1,0,0,0,0
ENSG00000232388.4,0,1,0,0,0,0,0,0
ENSG00000232859.8,0,1,0,0,1,0,0,0
ENSG00000233041.7,0,0,0,1,0,0,0,1
ENSG00000233056.2,0,0,0,1,0,0,0,1
ENSG00000233087.6,0,0,0,0,0,0,0,1
ENSG00000233276.3,0,0,1,0,0,0,0,1
ENSG00000233436.6,0,0,0,0,0,0,0,1
ENSG00000233670.6,0,0,0,1,0,0,0,1
ENSG00000233822.4,0,0,0,0,0,0,1,0
ENSG00000233927.4,0,0,1,0,0,0,1,0
ENSG00000233932.4,0,1,0,1,0,0,0,1
