gene_id,ig_rank,saliency_rank,gbp_rank,gs_rank
ENSG00000106034.16,257.7907908,6.259101717,6.259101717,49.64590952
ENSG00000104951.14,252.709505,6.257619085,6.257619085,55.27079517
ENSG00000102390.9,323.9475069,6.257339766,6.257339766,22.22220397
ENSG00000130024.13,324.2361646,6.257000312,6.257000312,21.61037353
ENSG00000134255.12,307.5284728,6.256085541,6.256085541,24.48496098
ENSG00000142856.15,216.4335562,6.254210172,6.254210172,19.32810315
ENSG00000184634.14,400.3152323,6.253653668,6.253653668,28.61344755
ENSG00000186792.14,327.948341,6.253433638,6.253433638,37.98931369
ENSG00000085224.19,317.0231967,6.253358896,6.253358896,24.5853038
ENSG00000115159.14,266.1856996,6.253162901,6.253162901,23.74848158
ENSG00000152348.14,203.85728,6.251735579,6.251735579,14.30677378
ENSG00000164318.16,394.0178495,6.248153481,6.248153481,67.53013938
ENSG00000167895.13,334.3582524,6.247599414,6.247599414,47.51988401
ENSG00000104691.13,250.7307218,6.24410925,6.24410925,20.97639369
ENSG00000151849.13,221.1760292,6.243247235,6.243247235,24.55408585
ENSG00000179403.11,550.7336823,6.241998137,6.241998137,51.08289592
ENSG00000146950.11,326.1351746,6.239346812,6.239346812,44.9862959
ENSG00000164051.12,234.5993597,6.238345017,6.238345017,18.92782943
ENSG00000148154.8,362.8888801,6.23763964,6.23763964,34.09754175
ENSG00000136235.14,341.6070692,6.235436318,6.235436318,54.8274079
ENSG00000138050.13,240.2589402,6.2350137,6.2350137,19.74121752
ENSG00000168556.6,308.6533302,6.234014804,6.234014804,25.01045879
ENSG00000150787.6,318.7085701,6.233256888,6.233256888,21.20829109
ENSG00000176209.10,315.2826885,6.230854286,6.230854286,21.68528469
ENSG00000160208.12,296.3681791,6.230284537,6.230284537,22.44136314
ENSG00000186063.11,235.6940915,6.229777268,6.229777268,20.68664752
ENSG00000105656.11,222.4833054,6.225604506,6.225604506,14.60172875
ENSG00000066777.7,316.9526289,6.224572682,6.224572682,24.51298988
ENSG00000137815.13,343.7591879,6.224533349,6.224533349,21.06124006
ENSG00000126947.10,317.1651325,6.224350909,6.224350909,50.24360756
ENSG00000188266.12,228.7760519,6.223758893,6.223758893,25.87610872
ENSG00000110200.7,347.4785349,6.222386122,6.222386122,26.07022391
ENSG00000082515.15,322.4030128,6.221180408,6.221180408,20.12905244
ENSG00000103490.13,408.0337584,6.219292033,6.219292033,55.73398083
ENSG00000123130.15,267.9228914,6.218515201,6.218515201,19.55085843
ENSG00000089639.9,254.6031679,6.217114372,6.217114372,22.91642911
ENSG00000116133.10,460.8213605,6.216557518,6.216557518,55.15536154
ENSG00000151239.12,356.2367839,6.214441422,6.214441422,27.527335
ENSG00000137770.12,257.8838892,6.206752899,6.206752899,20.40993438
ENSG00000107249.20,364.3655365,6.206488938,6.206488938,70.61023909
ENSG00000169282.16,214.0031936,6.206082238,6.206082238,40.893483
ENSG00000073711.9,307.2963828,6.205750253,6.205750253,40.7603565
ENSG00000152454.3,260.5720878,6.205679376,6.205679376,36.41969961
ENSG00000171953.14,294.7838331,6.204750003,6.204750003,17.32238686
ENSG00000122687.16,277.7621175,6.204629817,6.204629817,18.49566191
ENSG00000112658.7,389.2910293,6.204386725,6.204386725,25.96520841
ENSG00000173905.7,454.3415158,6.204223667,6.204223667,40.07336282
ENSG00000137720.6,350.6127791,6.203384484,6.203384484,28.30486545
ENSG00000148841.14,386.9693425,6.202342418,6.202342418,35.98095798
ENSG00000083828.14,281.9372514,6.200895338,6.200895338,29.23610324
ENSG00000132879.12,325.6046547,6.200406694,6.200406694,27.54797728
ENSG00000128815.16,322.8968687,6.195941039,6.195941039,58.33093653
ENSG00000124795.13,336.4190587,6.195222769,6.195222769,26.96300853
ENSG00000140830.7,308.8827627,6.194079348,6.194079348,22.13861962
ENSG00000104972.13,272.2085581,6.193255976,6.193255976,47.56813934
ENSG00000134186.10,462.6410393,6.192022751,6.192022751,31.82283733
ENSG00000166321.12,180.6997078,6.191203162,6.191203162,21.08555077
ENSG00000154380.15,410.9309104,6.190972745,6.190972745,41.73333863
ENSG00000101004.13,370.3080543,6.190320601,6.190320601,45.84361476
ENSG00000204237.4,447.2649897,6.189921332,6.189921332,33.56488975
ENSG00000064225.11,316.3749035,6.189013242,6.189013242,48.99775175
ENSG00000135541.19,266.9562276,6.188909092,6.188909092,22.76060405
ENSG00000152433.13,290.8060723,6.188383801,6.188383801,37.02050143
ENSG00000123485.10,364.6866899,6.188006255,6.188006255,80.61898451
ENSG00000128513.13,297.7454715,6.185017181,6.185017181,23.38531093
ENSG00000075142.12,389.6482969,6.182444631,6.182444631,29.15437677
ENSG00000119514.6,419.1862191,6.18186278,6.18186278,84.94860416
ENSG00000121022.12,291.6101741,6.181603951,6.181603951,17.33540189
ENSG00000102032.11,384.8683483,6.181437949,6.181437949,57.11678309
ENSG00000213626.10,365.6845068,6.180569184,6.180569184,37.7768624
ENSG00000152601.16,334.5819703,6.180068757,6.180068757,24.12799346
ENSG00000138363.13,325.8698224,6.179817585,6.179817585,22.71822853
ENSG00000167548.13,302.3844252,6.179591061,6.179591061,22.54381411
ENSG00000164691.15,269.4744813,6.17850177,6.17850177,49.24127828
ENSG00000181016.8,252.5385842,6.172959981,6.172959981,39.2838515
ENSG00000101464.9,305.3373449,6.172184426,6.172184426,20.53330631
ENSG00000079134.10,243.9211509,6.172140301,6.172140301,18.95928726
ENSG00000166454.8,310.2235066,6.170892541,6.170892541,19.02725054
ENSG00000142871.14,368.1793006,6.170628998,6.170628998,48.24054718
ENSG00000008517.15,357.227724,6.168629755,6.168629755,56.24232967
ENSG00000111641.9,309.5364308,6.167740454,6.167740454,24.65464757
ENSG00000158747.12,319.5221728,6.165202379,6.165202379,43.2491421
ENSG00000174669.10,328.4326709,6.165169222,6.165169222,43.41466093
ENSG00000087074.7,519.7096094,6.164739594,6.164739594,40.88728388
ENSG00000174132.8,299.3058422,6.163616736,6.163616736,23.50285399
ENSG00000213339.7,303.5160029,6.163323342,6.163323342,21.30087599
ENSG00000156966.6,372.5906904,6.161385179,6.161385179,76.45503726
ENSG00000141456.13,255.3242492,6.160292024,6.160292024,15.7119049
ENSG00000198162.11,260.0153411,6.160028461,6.160028461,18.10924072
ENSG00000219438.7,411.565603,6.159466622,6.159466622,105.3648045
ENSG00000137502.8,318.461443,6.159167809,6.159167809,39.25438576
ENSG00000137936.15,372.9502085,6.158400569,6.158400569,37.16496385
ENSG00000119333.10,329.5077786,6.15800743,6.15800743,26.23294229
ENSG00000137876.8,278.413863,6.157784302,6.157784302,17.3802302
ENSG00000162924.12,245.9690552,6.157567092,6.157567092,36.76566789
ENSG00000135249.6,210.9208671,6.151532759,6.151532759,15.52686375
ENSG00000136709.10,330.1234459,6.149606515,6.149606515,18.29076528
ENSG00000138119.15,293.2604271,6.145755921,6.145755921,36.944219
ENSG00000137806.7,273.2090793,6.145056515,6.145056515,17.1593597
ENSG00000167721.9,279.7268472,6.143327002,6.143327002,21.25330681
ENSG00000235568.5,406.61745,6.138249507,6.138249507,58.64472503
ENSG00000141447.15,265.0211329,6.138228639,6.138228639,26.52135566
ENSG00000126005.14,462.498394,6.137736993,6.137736993,31.45110475
ENSG00000100084.13,320.8282458,6.1376678,6.1376678,22.65699654
ENSG00000088325.14,274.0349469,6.137540696,6.137540696,50.04190952
ENSG00000196405.11,316.3720973,6.136477128,6.136477128,30.264426
ENSG00000110801.12,343.5513283,6.135859976,6.135859976,21.96182984
ENSG00000168916.14,331.7295796,6.134791946,6.134791946,48.71312656
ENSG00000170242.16,304.6256875,6.134212574,6.134212574,18.84847075
ENSG00000168234.11,297.7007679,6.13419864,6.13419864,33.6046581
ENSG00000123737.11,225.4990292,6.134076142,6.134076142,15.87409242
ENSG00000137193.12,397.8916823,6.13352157,6.13352157,42.80579705
ENSG00000154447.13,322.5348463,6.131941764,6.131941764,31.587155
ENSG00000215305.8,311.7926987,6.131768035,6.131768035,18.3140902
ENSG00000063244.11,391.9483669,6.130476055,6.130476055,22.62478909
ENSG00000176749.7,284.2025576,6.129096873,6.129096873,52.51772311
ENSG00000120616.14,274.8076972,6.127807696,6.127807696,18.70304728
ENSG00000148429.13,286.1419014,6.125371393,6.125371393,23.14923086
ENSG00000188997.6,333.6001479,6.124916285,6.124916285,26.20308556
ENSG00000135503.11,368.6669719,6.124721263,6.124721263,27.11524667
ENSG00000153234.12,335.7347628,6.123971825,6.123971825,49.37685943
ENSG00000164949.6,424.1598955,6.123279808,6.123279808,68.11731684
ENSG00000164171.9,336.4089903,6.122801552,6.122801552,60.66143526
ENSG00000153130.16,323.9983,6.121518325,6.121518325,22.30531744
ENSG00000169981.9,259.4687153,6.120364061,6.120364061,23.1113745
ENSG00000059145.17,517.5492264,6.12034115,6.12034115,46.83262574
ENSG00000184445.10,227.1162428,6.119403596,6.119403596,27.86968944
ENSG00000204950.3,264.1728066,6.117878732,6.117878732,83.06990303
ENSG00000173372.15,419.3132566,6.117077748,6.117077748,51.20243634
ENSG00000100632.9,369.9733108,6.116949188,6.116949188,23.40957296
ENSG00000154153.12,347.6129084,6.116279735,6.116279735,61.38966985
ENSG00000136643.10,276.8040801,6.113054084,6.113054084,23.21622004
ENSG00000162654.8,319.150254,6.110973607,6.110973607,44.73459802
ENSG00000181924.6,389.9923772,6.110704042,6.110704042,22.99290398
ENSG00000156802.11,335.590306,6.108824269,6.108824269,40.02590815
ENSG00000182810.6,402.7379944,6.108804319,6.108804319,28.9981875
ENSG00000180233.10,370.0763644,6.108682343,6.108682343,32.22972655
ENSG00000069966.17,343.8916729,6.108573012,6.108573012,27.18716142
ENSG00000123329.16,228.6954852,6.108292667,6.108292667,35.33494668
ENSG00000011243.16,335.7252238,6.108123716,6.108123716,21.06610844
ENSG00000166169.15,326.0596798,6.106184437,6.106184437,18.96915967
ENSG00000114956.18,319.8596569,6.103588439,6.103588439,20.59627881
ENSG00000135845.8,318.7916426,6.102451482,6.102451482,21.74851595
ENSG00000174442.10,277.1918293,6.100691199,6.100691199,31.17439379
ENSG00000173531.14,236.9842486,6.099900775,6.099900775,36.34784538
ENSG00000185669.5,264.9607332,6.097324151,6.097324151,43.28833267
ENSG00000010327.9,416.1164648,6.09731747,6.09731747,40.02288201
ENSG00000165097.12,237.1823761,6.095373207,6.095373207,21.40633151
ENSG00000175643.8,343.9371053,6.094486952,6.094486952,52.17563998
ENSG00000023892.10,390.2738611,6.094180536,6.094180536,48.01530776
ENSG00000112902.10,300.5443328,6.093788251,6.093788251,49.56754719
ENSG00000163840.8,298.7342608,6.093375697,6.093375697,25.3914035
ENSG00000138111.13,295.5270893,6.093174696,6.093174696,29.67335404
ENSG00000155975.8,266.9563733,6.089501259,6.089501259,17.95253698
ENSG00000164105.3,396.3744195,6.08914914,6.08914914,40.48622724
ENSG00000124406.15,312.2343484,6.08725258,6.08725258,52.45807013
ENSG00000126088.11,300.5606224,6.085235462,6.085235462,17.01604547
ENSG00000136021.16,274.6643812,6.084799191,6.084799191,20.08808599
ENSG00000133246.10,268.9993709,6.084712298,6.084712298,48.49240333
ENSG00000002587.8,442.1229525,6.084183921,6.084183921,75.56618547
ENSG00000254470.2,241.6996298,6.083426225,6.083426225,19.86743032
ENSG00000011426.9,253.5338517,6.082199745,6.082199745,48.79864944
ENSG00000198900.5,264.6604887,6.082172783,6.082172783,18.32615263
ENSG00000005801.15,295.7389144,6.081928491,6.081928491,23.93250061
ENSG00000156218.11,269.7840701,6.079103947,6.079103947,67.59829638
ENSG00000119929.11,217.7501615,6.078114438,6.078114438,14.70211283
ENSG00000137601.14,182.0259124,6.077743596,6.077743596,17.58855017
ENSG00000188820.11,282.6618286,6.077461361,6.077461361,57.00558527
ENSG00000147443.11,201.3773718,6.077410442,6.077410442,36.23683687
ENSG00000137513.8,280.3668154,6.077277862,6.077277862,21.26760641
ENSG00000010818.7,280.49254,6.076604881,6.076604881,24.42524135
ENSG00000196636.7,300.886352,6.075107807,6.075107807,28.99358349
ENSG00000118407.13,339.7800288,6.072995287,6.072995287,65.01095665
ENSG00000172590.17,390.7225587,6.071591786,6.071591786,25.16135378
ENSG00000138448.10,342.2164899,6.071586939,6.071586939,30.95950453
ENSG00000104889.4,312.9969233,6.06894762,6.06894762,33.67918443
ENSG00000124574.13,295.8042444,6.067491343,6.067491343,22.2264006
ENSG00000189079.14,258.1544453,6.065767972,6.065767972,20.44198725
ENSG00000138031.13,349.8081801,6.06506108,6.06506108,38.79377197
ENSG00000144749.12,382.6530539,6.063231242,6.063231242,53.83711974
ENSG00000124107.5,554.3531556,6.062954973,6.062954973,173.6799069
ENSG00000218891.4,329.6832601,6.062659911,6.062659911,29.79545403
ENSG00000110711.8,300.0341298,6.062281909,6.062281909,17.71418602
ENSG00000172586.7,325.7024769,6.062128256,6.062128256,20.90804462
ENSG00000196663.14,258.1786399,6.061621957,6.061621957,18.77357977
ENSG00000095002.11,232.7212719,6.060537628,6.060537628,21.20552757
ENSG00000136699.18,284.612628,6.058819549,6.058819549,18.72205066
ENSG00000168538.14,288.2427767,6.058090698,6.058090698,20.06507301
ENSG00000109065.10,305.3667933,6.057796428,6.057796428,20.40147457
ENSG00000115761.14,250.6353823,6.057136013,6.057136013,16.97107973
ENSG00000048392.10,264.5878429,6.056705677,6.056705677,20.69865956
ENSG00000160714.8,328.6348576,6.0565127,6.0565127,18.34443944
ENSG00000154370.12,291.9946262,6.055279208,6.055279208,22.30070231
ENSG00000183826.15,391.0786323,6.054731981,6.054731981,29.38076837
ENSG00000107742.11,392.8469245,6.053998203,6.053998203,62.09320855
ENSG00000159189.10,329.9408311,6.053308803,6.053308803,40.98280057
ENSG00000138764.12,226.8737459,6.052356472,6.052356472,21.91018706
ENSG00000153339.12,252.0584442,6.052352542,6.052352542,18.25004477
ENSG00000187608.7,386.8776413,6.047784922,6.047784922,54.50809041
ENSG00000173409.12,362.1320981,6.044836056,6.044836056,24.62912793
ENSG00000176953.9,265.0542941,6.044295386,6.044295386,19.27218501
ENSG00000104067.15,356.4177775,6.043919395,6.043919395,28.49188285
ENSG00000187051.7,453.8533399,6.042587528,6.042587528,28.81446849
ENSG00000136141.13,221.342466,6.041717019,6.041717019,19.71837694
ENSG00000134508.11,313.0817294,6.040654755,6.040654755,41.60977204
ENSG00000169228.12,263.6287985,6.038865221,6.038865221,22.60604789
ENSG00000095794.18,262.6215789,6.03822792,6.03822792,18.79411569
ENSG00000188428.15,314.9297199,6.036546893,6.036546893,24.55407803
ENSG00000110876.9,281.8190455,6.035527623,6.035527623,38.47135611
ENSG00000110367.10,310.9270939,6.035483792,6.035483792,19.00949853
ENSG00000108091.10,286.1431516,6.03382798,6.03382798,22.10486837
ENSG00000139977.12,382.0176035,6.029749017,6.029749017,26.23084106
ENSG00000206418.3,325.3165745,6.027784628,6.027784628,25.03941191
ENSG00000176018.11,258.5536439,6.027510546,6.027510546,20.40282339
ENSG00000006652.12,271.3168033,6.026740659,6.026740659,20.43912071
ENSG00000198053.10,324.7854677,6.026482894,6.026482894,36.86232575
ENSG00000115183.12,316.0929051,6.025088212,6.025088212,28.36991747
ENSG00000137288.8,370.3904307,6.024552699,6.024552699,26.07965434
ENSG00000177302.13,307.8503002,6.022929661,6.022929661,22.602457
ENSG00000103707.8,350.9557443,6.022784379,6.022784379,23.44888338
ENSG00000170638.8,297.294779,6.020700722,6.020700722,22.33473708
ENSG00000169359.12,299.1338752,6.019761354,6.019761354,19.7641404
ENSG00000102401.18,326.4451359,6.016605515,6.016605515,29.2104504
ENSG00000122779.15,301.6391041,6.015556337,6.015556337,23.70744084
ENSG00000050393.10,392.0682591,6.015263238,6.015263238,25.69939228
ENSG00000169908.9,456.3822593,6.014503412,6.014503412,64.20375069
ENSG00000116030.15,338.6893896,6.013809556,6.013809556,20.07110576
ENSG00000144031.10,235.1687543,6.012752661,6.012752661,54.49886396
ENSG00000144791.8,342.8041202,6.011233982,6.011233982,26.28540132
ENSG00000089902.9,270.5876019,6.00983521,6.00983521,23.38425564
ENSG00000099804.7,310.7462065,6.009287759,6.009287759,19.312822
ENSG00000132664.10,187.3890304,6.009066991,6.009066991,13.71597143
ENSG00000100014.18,277.8116866,6.008809366,6.008809366,18.10888726
ENSG00000196284.12,288.9079868,6.005336858,6.005336858,24.69159311
ENSG00000155287.9,298.6364156,6.004113511,6.004113511,17.52111033
ENSG00000110324.8,304.8056428,6.003222088,6.003222088,42.47467302
ENSG00000109762.14,286.4365041,6.002041709,6.002041709,28.95142655
ENSG00000188070.9,202.0942572,5.999906973,5.999906973,17.04229434
ENSG00000140564.9,372.0092611,5.999373158,5.999373158,24.19485278
ENSG00000109618.10,266.3590214,5.998847078,5.998847078,21.66553663
ENSG00000080822.15,312.7602378,5.997596345,5.997596345,24.08508414
ENSG00000178184.14,285.0138919,5.997411842,5.997411842,38.84046301
ENSG00000132842.12,273.6448428,5.996692829,5.996692829,17.21604824
ENSG00000187609.14,214.5885005,5.995551305,5.995551305,17.23170101
ENSG00000198853.10,420.6964985,5.993558309,5.993558309,37.13381254
ENSG00000064651.12,435.7130228,5.99222145,5.99222145,57.11485663
ENSG00000276293.3,301.8371508,5.992108324,5.992108324,19.68847694
ENSG00000128872.8,315.4441042,5.991849056,5.991849056,46.31280846
ENSG00000143033.16,253.206728,5.991248029,5.991248029,21.05154806
ENSG00000164347.16,291.4441679,5.990897511,5.990897511,20.02322607
ENSG00000049540.15,297.9025746,5.990368029,5.990368029,51.94314062
ENSG00000151465.12,289.9734624,5.989848311,5.989848311,19.02689983
ENSG00000110422.10,266.0711371,5.989289909,5.989289909,18.98495794
ENSG00000100982.10,350.4864269,5.988658502,5.988658502,20.88250704
ENSG00000081237.17,310.4976754,5.988080959,5.988080959,51.30564102
ENSG00000254996.4,253.1886193,5.986403091,5.986403091,23.16787892
ENSG00000172175.11,254.5561824,5.986173484,5.986173484,22.02712733
ENSG00000175354.17,280.7258751,5.985322747,5.985322747,21.79355936
ENSG00000119787.12,317.4590228,5.984208972,5.984208972,24.37475109
ENSG00000168237.16,316.0745594,5.983958968,5.983958968,41.22432483
ENSG00000105519.11,347.0749212,5.983185469,5.983185469,52.14049039
ENSG00000103549.20,239.9656695,5.982709087,5.982709087,16.39680618
ENSG00000165671.17,296.0074634,5.982387362,5.982387362,21.2482871
ENSG00000128311.12,428.7902081,5.981888661,5.981888661,42.45295874
ENSG00000124217.4,356.5268396,5.978630877,5.978630877,28.00633817
ENSG00000167930.14,360.4817004,5.9740899,5.9740899,22.65931617
ENSG00000010017.12,338.1956155,5.972356894,5.972356894,22.4432544
ENSG00000145723.15,184.8811796,5.971316601,5.971316601,15.20799146
ENSG00000137312.13,434.1346046,5.970156645,5.970156645,24.475575
ENSG00000106554.10,313.8950479,5.966709292,5.966709292,21.22818443
ENSG00000182518.12,312.7191753,5.963201519,5.963201519,23.06341539
ENSG00000204569.8,426.076893,5.962914995,5.962914995,22.7561148
ENSG00000067704.9,405.585746,5.961674694,5.961674694,28.16731238
ENSG00000197702.10,310.5728471,5.961515345,5.961515345,27.70502248
ENSG00000213079.8,259.430652,5.961515084,5.961515084,18.76011498
ENSG00000176473.12,407.0166959,5.95986409,5.95986409,29.45429877
ENSG00000170515.12,302.8503203,5.958449127,5.958449127,18.32440525
ENSG00000101052.11,293.9835902,5.958360982,5.958360982,22.27169838
ENSG00000005436.12,243.4962043,5.95538873,5.95538873,17.47262385
ENSG00000133142.16,279.5628905,5.954891364,5.954891364,20.80072115
ENSG00000109814.10,345.0277024,5.953569367,5.953569367,33.73246892
ENSG00000111752.9,218.9794413,5.953469973,5.953469973,26.7498091
ENSG00000141098.11,301.3361078,5.95088597,5.95088597,18.97868738
ENSG00000089050.13,301.1206436,5.949135192,5.949135192,23.86211975
ENSG00000046651.13,283.0169719,5.94809817,5.94809817,21.33864702
ENSG00000114686.7,332.8383626,5.947035821,5.947035821,23.41977682
ENSG00000204370.7,351.4077323,5.946801306,5.946801306,22.25959064
ENSG00000164970.13,319.093591,5.945437968,5.945437968,26.86870281
ENSG00000162063.11,275.0187067,5.944982974,5.944982974,39.60290234
ENSG00000156968.8,404.1519537,5.944574684,5.944574684,90.52082325
ENSG00000124602.8,292.5529892,5.943933862,5.943933862,69.82087261
ENSG00000132846.5,521.8829282,5.943496114,5.943496114,54.27667424
ENSG00000204252.11,400.43395,5.942945566,5.942945566,65.75541397
ENSG00000116863.10,331.9671319,5.941967044,5.941967044,22.13373583
ENSG00000204590.11,432.9860079,5.941902288,5.941902288,27.34151047
ENSG00000151458.10,183.2958191,5.941885787,5.941885787,19.25991586
ENSG00000138744.13,325.4329639,5.9387585,5.9387585,33.67368171
ENSG00000108061.10,247.194611,5.934403389,5.934403389,15.83430145
ENSG00000221955.9,372.5555529,5.933326807,5.933326807,61.67774383
ENSG00000087157.17,268.708796,5.930547314,5.930547314,19.04165805
ENSG00000151414.13,336.9531947,5.929750263,5.929750263,26.19393838
ENSG00000152620.11,283.4413488,5.929541321,5.929541321,22.32121592
ENSG00000269743.2,230.3642481,5.925041301,5.925041301,24.0661387
ENSG00000108773.9,317.7003468,5.923038789,5.923038789,24.27043133
ENSG00000116586.10,284.6915727,5.922706653,5.922706653,19.1060324
ENSG00000075914.11,374.6636008,5.922499051,5.922499051,24.58039116
ENSG00000100296.12,326.8272979,5.921035807,5.921035807,23.69897605
ENSG00000161956.11,347.8689288,5.920430228,5.920430228,24.46805299
ENSG00000136875.11,295.5212843,5.919646208,5.919646208,21.42937164
ENSG00000077585.12,274.1404839,5.917557492,5.917557492,30.62819267
ENSG00000008083.12,274.6305232,5.914583121,5.914583121,27.90911465
ENSG00000078668.12,300.7386349,5.914343128,5.914343128,19.4011335
ENSG00000197885.9,293.9193597,5.913928698,5.913928698,24.74676538
ENSG00000112210.10,337.5996083,5.913918543,5.913918543,48.0218964
ENSG00000102763.14,292.4664205,5.913371077,5.913371077,22.36691637
ENSG00000182173.11,290.6281516,5.912780545,5.912780545,22.56663372
ENSG00000166224.15,293.69158,5.911631324,5.911631324,20.36773311
ENSG00000189376.10,256.7453863,5.909874568,5.909874568,23.47215336
ENSG00000138593.7,333.7639318,5.909042617,5.909042617,27.71253943
ENSG00000130119.14,295.452853,5.907589604,5.907589604,34.65294594
ENSG00000136518.15,294.5444867,5.906642348,5.906642348,27.05037999
ENSG00000146859.6,438.2501828,5.906111084,5.906111084,43.61502324
ENSG00000113360.15,269.1712598,5.903478871,5.903478871,18.47923765
ENSG00000180190.10,292.2154212,5.903361914,5.903361914,52.0206975
ENSG00000136295.13,495.1751783,5.90306804,5.90306804,43.67746076
ENSG00000092098.15,348.1021896,5.903001203,5.903001203,28.70123115
ENSG00000198399.13,300.2094222,5.902090356,5.902090356,22.31988266
ENSG00000164219.8,218.0538731,5.901183592,5.901183592,15.07986563
ENSG00000042088.12,281.1309188,5.901178735,5.901178735,26.24740464
ENSG00000164815.9,297.2285295,5.900517866,5.900517866,23.26864415
ENSG00000134815.17,301.5499405,5.899717023,5.899717023,23.1506813
ENSG00000133561.14,316.0921346,5.898762125,5.898762125,41.71986052
ENSG00000143756.10,346.782344,5.895795165,5.895795165,25.31407013
ENSG00000133704.8,313.4067268,5.894764224,5.894764224,19.82513722
ENSG00000106683.13,452.3873385,5.89057316,5.89057316,36.58674117
ENSG00000051180.15,259.2749588,5.890502464,5.890502464,50.7824419
ENSG00000100151.14,316.1220375,5.890431348,5.890431348,22.19049194
ENSG00000104870.11,348.2087099,5.890337552,5.890337552,26.00533961
ENSG00000163807.5,260.1877984,5.890046581,5.890046581,18.454202
ENSG00000172216.5,412.7138774,5.887131887,5.887131887,38.61430056
ENSG00000139218.16,305.1235371,5.886619709,5.886619709,20.89362531
ENSG00000100592.14,334.2948658,5.886380823,5.886380823,29.94536659
ENSG00000148225.14,282.0919374,5.885702384,5.885702384,33.37654481
ENSG00000197622.11,437.6115961,5.883480266,5.883480266,33.30893738
ENSG00000152484.12,333.2802021,5.882901893,5.882901893,24.98551623
ENSG00000165025.13,313.8346593,5.882516381,5.882516381,39.62109394
ENSG00000101247.16,241.782293,5.882131026,5.882131026,16.68158729
ENSG00000075188.7,278.3931793,5.881792764,5.881792764,23.8635169
ENSG00000182986.11,452.1318786,5.880623806,5.880623806,51.26058322
ENSG00000168476.10,304.6773804,5.879584902,5.879584902,31.91050693
ENSG00000124313.11,415.4869308,5.878840886,5.878840886,36.05898414
ENSG00000135835.9,352.8198772,5.878162687,5.878162687,52.60156826
ENSG00000103202.11,484.4178009,5.876899849,5.876899849,37.37859617
ENSG00000106605.9,333.9110163,5.87339341,5.87339341,30.03658426
ENSG00000105369.8,298.3509057,5.872298476,5.872298476,99.35031817
ENSG00000169255.12,328.480084,5.871484557,5.871484557,46.69856334
ENSG00000127952.15,287.6228645,5.871224869,5.871224869,20.2073279
ENSG00000085998.12,309.3417266,5.870619116,5.870619116,18.3957008
ENSG00000205765.7,293.3639001,5.868695619,5.868695619,21.04150271
ENSG00000163001.10,231.5613009,5.86509467,5.86509467,17.95848288
ENSG00000206561.11,235.6941386,5.864876824,5.864876824,37.34880361
ENSG00000134597.12,306.6690322,5.864733201,5.864733201,20.33295384
ENSG00000167851.12,285.5170717,5.864357662,5.864357662,43.11136824
ENSG00000120437.8,361.9254106,5.860969403,5.860969403,35.49137381
ENSG00000146063.17,283.044824,5.860041797,5.860041797,16.70587098
ENSG00000140332.14,333.366663,5.859883964,5.859883964,24.92227552
ENSG00000172845.12,261.0748615,5.859585854,5.859585854,18.65062173
ENSG00000115993.10,432.2135031,5.858460872,5.858460872,32.88120584
ENSG00000214029.4,225.7710555,5.855823418,5.855823418,26.44775311
ENSG00000128951.12,410.1342492,5.854216285,5.854216285,28.12019971
ENSG00000125703.13,187.0943966,5.853741664,5.853741664,14.71707477
ENSG00000160799.10,406.312026,5.853561395,5.853561395,25.40153881
ENSG00000180667.9,292.939437,5.852281455,5.852281455,26.23285804
ENSG00000197603.12,255.6117538,5.851615529,5.851615529,28.08182854
ENSG00000089280.17,432.4323504,5.849722274,5.849722274,25.37968383
ENSG00000125247.14,229.9835554,5.848056052,5.848056052,21.62714697
ENSG00000197872.10,290.7481139,5.847428882,5.847428882,43.38284169
ENSG00000180479.12,232.6779789,5.846638219,5.846638219,26.15076237
ENSG00000185480.10,265.8851049,5.845484225,5.845484225,47.35270845
ENSG00000111276.9,344.268995,5.844150139,5.844150139,26.53952578
ENSG00000105497.6,328.694713,5.843667615,5.843667615,35.0806378
ENSG00000170027.6,326.2312619,5.843647916,5.843647916,21.49532688
ENSG00000023516.8,239.8139161,5.8420356,5.8420356,19.64513929
ENSG00000105499.12,328.1108903,5.841061292,5.841061292,48.25217277
ENSG00000115165.8,291.4539381,5.840116644,5.840116644,52.84302834
ENSG00000163788.12,298.5961973,5.839722848,5.839722848,21.88717896
ENSG00000105058.10,317.6304694,5.839628124,5.839628124,17.21321456
ENSG00000162600.10,235.7037158,5.830178282,5.830178282,18.82694858
ENSG00000178075.18,259.4256377,5.830090549,5.830090549,38.87277804
ENSG00000137841.10,345.0137162,5.829409931,5.829409931,45.99692111
ENSG00000024862.15,284.8195268,5.829009869,5.829009869,20.54666185
ENSG00000143224.16,358.486684,5.827908005,5.827908005,27.28837771
ENSG00000043093.12,269.3106893,5.827871933,5.827871933,21.24566324
ENSG00000086189.8,222.9606512,5.82692236,5.82692236,15.10073173
ENSG00000115607.8,216.0202024,5.826353554,5.826353554,62.37865426
ENSG00000157796.16,240.5658687,5.825410981,5.825410981,21.05334937
ENSG00000197841.13,195.0837883,5.824551689,5.824551689,17.81693822
ENSG00000103852.11,343.2343518,5.823911079,5.823911079,26.08897933
ENSG00000138592.12,282.7172623,5.819583037,5.819583037,18.75235703
ENSG00000066044.12,325.9705598,5.818679274,5.818679274,18.20883644
